customer_id,customer_name,industry,segment,city,state,region,account_owner_employee_id,credit_rating,signup_date,active_flag
276,Keystone Government Associates,Retail,SMB,New Haven,CT,Northeast,488,A,2018-09-27,True
277,Summit Education Partners,Financial Services,Mid-Market,Buffalo,NY,Northeast,174,D,2015-12-04,True
278,Granite Manufacturing Co,Government,Mid-Market,Wilmington,DE,Northeast,362,A,2017-02-24,True
279,Hillcrest Retail Partners,Technology,SMB,Rochester,NY,Northeast,489,A,2018-09-27,True
280,Whitmore Retail LLC,Nonprofit,Mid-Market,Worcester,MA,Northeast,265,A,2012-11-08,False
281,Cornerstone Retail Group,Education,Mid-Market,Worcester,MA,Northeast,208,B,2010-01-24,True
282,Northstar Legal Co,Financial Services,Mid-Market,Worcester,MA,Northeast,201,B,2009-07-09,False
283,Silverton Legal Corp,Construction,SMB,Buffalo,NY,Northeast,259,B,2013-06-24,True
284,Beacon Manufacturing Associates,Manufacturing,SMB,Syracuse,NY,Northeast,432,B,2015-09-17,True
285,Riverside Construction Solutions,Education,SMB,Newark,NJ,Northeast,354,B,2012-06-20,True
286,Cascade Construction Services,Healthcare,SMB,Pittsburgh,PA,Northeast,422,C,2010-01-09,True
287,Pioneer Government Associates,Education,SMB,Syracuse,NY,Northeast,161,A,2014-04-04,True
288,Cornerstone Hospitality LLC,Hospitality,SMB,Rochester,NY,Northeast,39,A,2014-11-23,False
289,Meadowbrook Technology LLC,Real Estate,Mid-Market,Worcester,MA,Northeast,3,A,2013-11-20,True
290,Liberty Government Services,Real Estate,Mid-Market,Trenton,NJ,Northeast,478,A,2009-07-30,True
291,Liberty Retail Corp,Financial Services,SMB,Columbus,OH,Midwest,109,B,2012-01-06,True
292,Hillcrest Government Co,Hospitality,SMB,Providence,RI,Northeast,184,B,2012-09-03,True
293,Northstar Real Enterprises,Hospitality,SMB,Buffalo,NY,Northeast,438,C,2012-05-15,False
294,Liberty Construction Associates,Legal,Enterprise,New Haven,CT,Northeast,497,B,2015-05-31,True
295,Maple Hospitality Associates,Technology,SMB,Newark,NJ,Northeast,251,C,2013-09-10,True
296,Hillcrest Real Partners,Construction,SMB,Trenton,NJ,Northeast,76,B,2009-04-24,True
297,Hillcrest Healthcare Co,Nonprofit,SMB,Trenton,NJ,Northeast,69,B,2011-07-03,True
298,Redwood Construction Enterprises,Hospitality,Mid-Market,Hartford,CT,Northeast,69,C,2014-11-11,True
299,Cascade Manufacturing Enterprises,Financial Services,SMB,Syracuse,NY,Northeast,439,B,2017-03-04,True
300,Oakfield Real Corp,Government,Mid-Market,Worcester,MA,Northeast,252,B,2014-12-26,True
301,Fairview Government Corp,Nonprofit,SMB,Worcester,MA,Northeast,191,B,2012-01-23,True
302,Ironwood Manufacturing LLC,Real Estate,SMB,Cleveland,OH,Midwest,301,B,2016-04-03,True
303,Whitmore Real Inc,Real Estate,Mid-Market,Worcester,MA,Northeast,357,A,2010-05-30,True
304,Brightwater Construction Corp,Legal,SMB,Wilmington,DE,Northeast,218,A,2008-09-21,True
305,Oakfield Hospitality Associates,Education,SMB,Newark,NJ,Northeast,248,A,2017-03-12,True
306,Ridgeline Education Inc,Education,SMB,New Haven,CT,Northeast,293,B,2012-08-09,False
307,Brightwater Government LLC,Manufacturing,SMB,Syracuse,NY,Northeast,214,B,2009-06-07,True
308,Fairview Government Services,Legal,Enterprise,Columbus,OH,Midwest,306,A,2010-07-28,True
309,Harbor Government LLC,Legal,SMB,Albany,NY,Northeast,479,A,2012-01-15,False
310,Ridgeline Government Services,Real Estate,SMB,Syracuse,NY,Northeast,184,A,2011-09-24,True
311,Granite Manufacturing Enterprises,Financial Services,SMB,Providence,RI,Northeast,333,C,2012-03-26,True
312,Silverton Real Inc,Real Estate,Mid-Market,Boston,MA,Northeast,432,B,2011-06-14,True
313,Cascade Financial Associates,Nonprofit,Mid-Market,Pittsburgh,PA,Northeast,86,A,2016-09-12,True
314,Fairview Retail Partners,Technology,SMB,Albany,NY,Northeast,192,C,2012-06-11,True
315,Oakfield Real Group,Retail,SMB,Hartford,CT,Northeast,184,B,2012-04-19,False
316,Liberty Construction Inc,Financial Services,SMB,Cleveland,OH,Midwest,174,A,2010-06-05,True
317,Brightwater Legal Solutions,Healthcare,Mid-Market,Providence,RI,Northeast,109,A,2009-04-22,True
318,Evergreen Retail Group,Legal,Enterprise,Trenton,NJ,Northeast,420,A,2012-05-29,True
319,Meadowbrook Legal Services,Nonprofit,SMB,Columbus,OH,Midwest,69,C,2014-05-03,True
320,Keystone Hospitality Co,Education,Mid-Market,Providence,RI,Northeast,260,A,2013-05-25,True
321,Riverside Healthcare Partners,Technology,SMB,Newark,NJ,Northeast,301,B,2008-11-24,True
322,Granite Manufacturing Co,Retail,SMB,Hartford,CT,Northeast,488,D,2016-06-07,True
323,Ironwood Retail Group,Construction,SMB,Worcester,MA,Northeast,362,A,2017-04-18,True
324,Cornerstone Manufacturing Partners,Manufacturing,Enterprise,Philadelphia,PA,Northeast,252,B,2018-01-16,True
325,Fairview Government Services,Construction,Mid-Market,Rochester,NY,Northeast,189,B,2014-06-10,True
326,Summit Education Co,Nonprofit,Mid-Market,Syracuse,NY,Northeast,491,B,2012-05-01,True
327,Oakfield Education Associates,Legal,Mid-Market,Cleveland,OH,Midwest,228,A,2012-03-29,True
328,Evergreen Hospitality Co,Real Estate,SMB,Cleveland,OH,Midwest,381,C,2014-04-29,False
329,Fairview Technology Inc,Technology,Mid-Market,Newark,NJ,Northeast,7,B,2012-05-20,True
330,Evergreen Healthcare Group,Financial Services,SMB,Boston,MA,Northeast,279,B,2010-04-04,True
331,Keystone Technology Solutions,Technology,SMB,Worcester,MA,Northeast,83,A,2008-04-21,True
332,Ridgeline Technology Services,Education,SMB,Worcester,MA,Northeast,434,C,2016-05-17,True
333,Granite Financial Inc,Government,Enterprise,Providence,RI,Northeast,188,C,2015-06-15,True
334,Fairview Real Partners,Real Estate,SMB,Columbus,OH,Midwest,76,B,2018-05-16,True
335,Liberty Education LLC,Financial Services,SMB,New Haven,CT,Northeast,290,B,2018-11-18,True
336,Whitmore Retail Enterprises,Manufacturing,SMB,Columbus,OH,Midwest,293,B,2009-06-27,True
337,Sterling Hospitality Corp,Real Estate,SMB,Trenton,NJ,Northeast,362,B,2017-07-28,True
338,Silverton Hospitality Inc,Legal,SMB,Allentown,PA,Northeast,292,B,2016-03-28,True
339,Summit Real Partners,Legal,SMB,Providence,RI,Northeast,354,A,2014-09-26,True
340,Harbor Hospitality Inc,Financial Services,Mid-Market,Providence,RI,Northeast,381,B,2015-07-06,True
341,Brightwater Hospitality LLC,Hospitality,Enterprise,Allentown,PA,Northeast,222,A,2009-05-08,True
342,Granite Technology Co,Legal,SMB,Trenton,NJ,Northeast,161,A,2009-11-08,False
343,Beacon Education Enterprises,Hospitality,SMB,Hartford,CT,Northeast,39,B,2008-10-24,True
344,Pioneer Nonprofit Enterprises,Retail,SMB,Columbus,OH,Midwest,109,A,2012-08-24,True
345,Northstar Healthcare Inc,Construction,SMB,Worcester,MA,Northeast,61,A,2017-10-22,True
346,Meadowbrook Technology Partners,Legal,SMB,Allentown,PA,Northeast,45,C,2015-01-16,True
347,Granite Manufacturing Corp,Real Estate,Mid-Market,Hartford,CT,Northeast,301,A,2014-07-09,False
348,Cascade Real Partners,Government,SMB,Providence,RI,Northeast,64,A,2008-05-06,True
349,Harbor Real Services,Financial Services,SMB,Philadelphia,PA,Northeast,61,C,2013-05-20,True
350,Sterling Manufacturing Inc,Nonprofit,Mid-Market,Trenton,NJ,Northeast,279,B,2014-02-01,True
351,Redwood Retail Services,Government,Mid-Market,Worcester,MA,Northeast,279,A,2016-10-23,True
352,Oakfield Government Group,Construction,SMB,Philadelphia,PA,Northeast,69,B,2009-03-22,True
353,Silverton Construction Associates,Manufacturing,Mid-Market,Albany,NY,Northeast,201,C,2009-12-13,True
354,Silverton Hospitality Solutions,Technology,Mid-Market,Newark,NJ,Northeast,184,D,2010-08-25,True
355,Harbor Legal Enterprises,Real Estate,Mid-Market,Rochester,NY,Northeast,260,A,2017-09-13,True
356,Hillcrest Real Group,Hospitality,Mid-Market,Boston,MA,Northeast,488,B,2014-08-23,True
357,Fairview Legal Associates,Hospitality,SMB,Hartford,CT,Northeast,260,B,2016-01-26,True
358,Ironwood Healthcare Group,Technology,Mid-Market,Philadelphia,PA,Northeast,279,A,2018-07-06,True
359,Harbor Retail Group,Government,SMB,Wilmington,DE,Northeast,304,A,2016-03-11,True
360,Ironwood Education Inc,Government,SMB,Columbus,OH,Midwest,249,B,2010-08-14,True
361,Liberty Education Group,Technology,SMB,Hartford,CT,Northeast,292,C,2017-05-05,True
362,Pioneer Real Group,Legal,Mid-Market,Rochester,NY,Northeast,222,B,2015-11-06,True
363,Pioneer Hospitality Group,Legal,Mid-Market,Buffalo,NY,Northeast,121,A,2011-09-07,False
364,Brightwater Hospitality Services,Education,SMB,Providence,RI,Northeast,358,B,2014-10-29,True
365,Hillcrest Legal Solutions,Financial Services,Mid-Market,Worcester,MA,Northeast,306,B,2008-12-29,True
366,Harbor Real Enterprises,Manufacturing,SMB,Albany,NY,Northeast,140,B,2011-11-03,False
367,Meadowbrook Healthcare Services,Retail,Mid-Market,Rochester,NY,Northeast,488,B,2009-02-19,True
368,Keystone Education Services,Technology,SMB,Hartford,CT,Northeast,422,B,2013-08-05,True
369,Summit Hospitality Co,Healthcare,Mid-Market,Hartford,CT,Northeast,94,C,2016-02-22,True
370,Meadowbrook Construction Associates,Legal,SMB,Rochester,NY,Northeast,7,A,2015-12-19,True
371,Fairview Retail Partners,Retail,SMB,Trenton,NJ,Northeast,201,D,2008-10-23,True
372,Liberty Real Partners,Government,SMB,New Haven,CT,Northeast,192,A,2015-08-30,True
373,Cascade Legal Corp,Healthcare,SMB,Albany,NY,Northeast,259,B,2014-09-29,True
374,Pioneer Nonprofit LLC,Government,Mid-Market,Newark,NJ,Northeast,64,A,2009-02-28,True
375,Fairview Hospitality Solutions,Healthcare,SMB,Hartford,CT,Northeast,489,A,2013-10-29,True
376,Whitmore Technology Group,Education,Mid-Market,Worcester,MA,Northeast,479,B,2018-08-13,True
377,Silverton Nonprofit Corp,Education,Mid-Market,Albany,NY,Northeast,191,B,2008-11-01,True
378,Harbor Manufacturing Partners,Nonprofit,SMB,Buffalo,NY,Northeast,238,C,2013-05-31,True
379,Riverside Healthcare Inc,Education,Mid-Market,New Haven,CT,Northeast,379,D,2010-02-04,True
380,Granite Manufacturing Services,Retail,SMB,Hartford,CT,Northeast,18,B,2011-09-15,True
381,Summit Legal Services,Legal,SMB,Wilmington,DE,Northeast,84,B,2008-10-17,True
382,Pioneer Real Inc,Healthcare,SMB,Syracuse,NY,Northeast,381,A,2018-06-21,True
383,Hillcrest Nonprofit LLC,Hospitality,SMB,Boston,MA,Northeast,61,B,2017-05-20,False
384,Brightwater Nonprofit Enterprises,Healthcare,Mid-Market,Newark,NJ,Northeast,479,B,2018-04-20,True
385,Granite Technology Associates,Manufacturing,SMB,Buffalo,NY,Northeast,189,B,2018-08-22,True
386,Maple Nonprofit Enterprises,Manufacturing,SMB,Cleveland,OH,Midwest,301,A,2012-02-12,True
387,Hillcrest Legal Services,Manufacturing,Mid-Market,Cleveland,OH,Midwest,111,D,2015-05-29,True
388,Granite Financial Inc,Financial Services,SMB,Trenton,NJ,Northeast,293,B,2012-01-06,True
389,Liberty Manufacturing Co,Construction,SMB,Philadelphia,PA,Northeast,404,B,2017-02-02,False
390,Sterling Healthcare Co,Healthcare,SMB,Boston,MA,Northeast,92,A,2015-01-16,True
391,Whitmore Healthcare Partners,Government,SMB,Albany,NY,Northeast,111,B,2012-09-21,True
392,Keystone Construction Corp,Legal,SMB,Columbus,OH,Midwest,74,C,2017-06-06,True
393,Silverton Construction Partners,Manufacturing,SMB,Rochester,NY,Northeast,432,C,2013-04-13,True
394,Granite Retail Associates,Technology,SMB,New Haven,CT,Northeast,333,B,2017-12-01,True
395,Evergreen Financial Inc,Hospitality,Enterprise,Providence,RI,Northeast,293,B,2015-10-08,True
396,Redwood Technology Corp,Legal,SMB,Pittsburgh,PA,Northeast,104,C,2012-03-17,True
397,Sterling Government Co,Government,SMB,Hartford,CT,Northeast,483,B,2011-08-20,False
398,Maple Technology LLC,Real Estate,SMB,Columbus,OH,Midwest,438,A,2012-03-21,True
399,Pioneer Healthcare Inc,Manufacturing,SMB,Rochester,NY,Northeast,438,A,2018-09-19,True
400,Liberty Real Enterprises,Nonprofit,Mid-Market,Syracuse,NY,Northeast,231,B,2011-01-25,True
401,Cascade Hospitality Enterprises,Legal,Enterprise,Buffalo,NY,Northeast,265,A,2011-02-17,True
402,Silverton Manufacturing Associates,Real Estate,Mid-Market,Boston,MA,Northeast,265,B,2015-12-01,True
403,Summit Construction Associates,Financial Services,SMB,Philadelphia,PA,Northeast,238,B,2014-06-04,False
404,Maple Retail Services,Financial Services,SMB,Columbus,OH,Midwest,18,B,2014-04-01,True
405,Keystone Hospitality Corp,Nonprofit,Mid-Market,Albany,NY,Northeast,140,B,2018-05-29,True
406,Oakfield Healthcare Corp,Real Estate,Mid-Market,Boston,MA,Northeast,492,B,2008-05-16,True
407,Keystone Real Co,Construction,SMB,Allentown,PA,Northeast,292,B,2012-03-29,True
408,Keystone Real Inc,Legal,SMB,Hartford,CT,Northeast,491,A,2011-01-14,False
409,Cornerstone Hospitality Partners,Retail,Mid-Market,Worcester,MA,Northeast,7,B,2016-01-25,True
410,Liberty Real Solutions,Real Estate,SMB,Rochester,NY,Northeast,422,B,2016-01-05,False
411,Granite Retail Enterprises,Healthcare,Mid-Market,Trenton,NJ,Northeast,222,B,2016-12-07,True
412,Ridgeline Technology Corp,Nonprofit,Enterprise,Newark,NJ,Northeast,78,B,2010-04-13,True
413,Pioneer Education Co,Education,SMB,Trenton,NJ,Northeast,92,B,2013-03-06,True
414,Brightwater Manufacturing Services,Real Estate,Mid-Market,Syracuse,NY,Northeast,279,B,2008-05-20,True
415,Oakfield Financial Corp,Technology,SMB,Albany,NY,Northeast,279,C,2009-02-04,True
416,Oakfield Financial Services,Real Estate,SMB,New Haven,CT,Northeast,434,A,2010-10-19,False
417,Cornerstone Legal Associates,Government,Mid-Market,Wilmington,DE,Northeast,259,A,2010-07-23,True
418,Evergreen Healthcare Services,Healthcare,SMB,Buffalo,NY,Northeast,279,C,2017-01-07,False
419,Redwood Nonprofit Group,Technology,SMB,Philadelphia,PA,Northeast,384,B,2017-11-12,True
420,Meadowbrook Retail Enterprises,Real Estate,SMB,Cleveland,OH,Midwest,259,B,2012-03-06,True
421,Fairview Hospitality Enterprises,Financial Services,SMB,Albany,NY,Northeast,431,D,2017-10-15,False
422,Whitmore Hospitality LLC,Education,SMB,Buffalo,NY,Northeast,354,C,2015-07-27,True
423,Redwood Real Solutions,Government,Enterprise,Wilmington,DE,Northeast,161,A,2015-06-01,True
424,Pioneer Nonprofit Associates,Technology,SMB,Columbus,OH,Midwest,478,B,2013-08-10,True
425,Brightwater Manufacturing LLC,Construction,Mid-Market,Trenton,NJ,Northeast,404,C,2011-02-06,True
426,Ironwood Education Inc,Technology,Enterprise,Newark,NJ,Northeast,7,A,2014-06-18,True
427,Whitmore Nonprofit Corp,Government,SMB,Hartford,CT,Northeast,292,A,2010-09-27,True
428,Cornerstone Education Corp,Construction,SMB,Philadelphia,PA,Northeast,189,C,2016-03-27,True
429,Hillcrest Manufacturing Associates,Real Estate,Mid-Market,Wilmington,DE,Northeast,189,B,2015-01-10,True
430,Pioneer Construction Services,Legal,SMB,Trenton,NJ,Northeast,192,B,2015-06-04,True
431,Summit Hospitality Group,Construction,Enterprise,Cleveland,OH,Midwest,497,B,2017-12-20,True
432,Ironwood Healthcare Corp,Nonprofit,Mid-Market,Buffalo,NY,Northeast,404,B,2008-05-12,True
433,Meadowbrook Hospitality LLC,Construction,SMB,Hartford,CT,Northeast,391,B,2017-06-25,True
434,Brightwater Financial Enterprises,Manufacturing,SMB,Syracuse,NY,Northeast,412,C,2009-03-28,True
435,Brightwater Financial Associates,Nonprofit,Mid-Market,Hartford,CT,Northeast,431,A,2011-01-08,True
436,Meadowbrook Nonprofit Co,Hospitality,Mid-Market,Pittsburgh,PA,Northeast,248,C,2013-05-26,True
437,Ironwood Legal Partners,Financial Services,SMB,Hartford,CT,Northeast,358,C,2015-02-09,True
438,Liberty Retail LLC,Hospitality,SMB,New Haven,CT,Northeast,370,B,2013-10-09,True
439,Granite Hospitality Group,Manufacturing,SMB,Columbus,OH,Midwest,306,B,2015-09-05,False
440,Redwood Construction Services,Legal,SMB,Worcester,MA,Northeast,121,A,2018-02-06,True
441,Northstar Financial Associates,Hospitality,Mid-Market,Allentown,PA,Northeast,488,A,2013-11-23,False
442,Whitmore Hospitality Solutions,Education,Mid-Market,Wilmington,DE,Northeast,489,A,2017-10-31,True
443,Maple Financial Services,Technology,SMB,Syracuse,NY,Northeast,111,B,2013-05-03,False
444,Maple Hospitality Associates,Government,Mid-Market,Buffalo,NY,Northeast,192,B,2012-08-14,True
445,Meadowbrook Legal Corp,Financial Services,SMB,Albany,NY,Northeast,69,A,2011-12-30,True
446,Liberty Financial Partners,Hospitality,SMB,Albany,NY,Northeast,492,A,2018-09-11,True
447,Maple Nonprofit Partners,Manufacturing,SMB,Buffalo,NY,Northeast,6,A,2008-06-27,True
448,Hillcrest Technology Services,Real Estate,Enterprise,Pittsburgh,PA,Northeast,184,C,2009-09-13,False
449,Ironwood Nonprofit Associates,Retail,Mid-Market,Hartford,CT,Northeast,252,A,2017-08-27,True
450,Ironwood Hospitality Inc,Retail,Mid-Market,Allentown,PA,Northeast,116,B,2009-12-17,True
451,Redwood Government Co,Financial Services,Enterprise,Rochester,NY,Northeast,61,B,2017-06-20,True
452,Sterling Financial Corp,Nonprofit,Mid-Market,Albany,NY,Northeast,412,A,2009-04-30,True
453,Oakfield Education Solutions,Government,SMB,Allentown,PA,Northeast,260,A,2010-10-20,True
454,Hillcrest Real Services,Technology,SMB,Cleveland,OH,Midwest,304,A,2017-09-06,True
455,Granite Government Inc,Financial Services,SMB,Newark,NJ,Northeast,205,B,2012-11-29,True
456,Granite Real Associates,Nonprofit,SMB,Albany,NY,Northeast,458,A,2014-11-04,False
457,Summit Hospitality Co,Construction,Mid-Market,Providence,RI,Northeast,189,B,2014-12-01,True
458,Meadowbrook Financial Inc,Financial Services,Mid-Market,Boston,MA,Northeast,45,B,2010-03-18,True
459,Keystone Education Services,Healthcare,SMB,Pittsburgh,PA,Northeast,174,B,2017-03-25,True
460,Keystone Healthcare Solutions,Nonprofit,Mid-Market,Trenton,NJ,Northeast,161,A,2012-04-30,True
461,Northstar Technology Partners,Hospitality,SMB,Newark,NJ,Northeast,384,A,2008-05-22,True
462,Summit Construction Associates,Nonprofit,SMB,Worcester,MA,Northeast,293,B,2016-03-08,True
463,Ridgeline Education Co,Technology,Enterprise,New Haven,CT,Northeast,248,A,2014-10-24,True
464,Cascade Retail Enterprises,Manufacturing,SMB,Columbus,OH,Midwest,391,C,2017-12-04,True
465,Evergreen Nonprofit Group,Real Estate,SMB,Worcester,MA,Northeast,265,A,2013-12-20,False
466,Pioneer Real Partners,Nonprofit,Mid-Market,Syracuse,NY,Northeast,61,C,2014-10-17,True
467,Oakfield Education Enterprises,Hospitality,SMB,Allentown,PA,Northeast,7,A,2012-02-12,True
468,Ironwood Hospitality Solutions,Construction,Enterprise,Wilmington,DE,Northeast,379,C,2013-04-21,True
469,Pioneer Construction LLC,Financial Services,SMB,Rochester,NY,Northeast,479,A,2017-04-09,True
470,Keystone Government Partners,Technology,SMB,Allentown,PA,Northeast,192,C,2008-12-22,True
471,Redwood Legal Solutions,Nonprofit,SMB,Cleveland,OH,Midwest,2,C,2014-04-17,True
472,Fairview Retail Co,Healthcare,SMB,New Haven,CT,Northeast,174,B,2012-09-11,True
473,Maple Financial LLC,Government,SMB,Philadelphia,PA,Northeast,5,A,2009-09-10,True
474,Sterling Legal Co,Real Estate,Mid-Market,Rochester,NY,Northeast,439,A,2010-11-15,True
475,Northstar Government Services,Nonprofit,SMB,Wilmington,DE,Northeast,104,A,2009-06-18,True
476,Ridgeline Education Enterprises,Legal,SMB,Philadelphia,PA,Northeast,61,B,2018-08-14,True
477,Meadowbrook Manufacturing Associates,Education,Mid-Market,Columbus,OH,Midwest,86,A,2018-03-05,True
478,Sterling Technology Inc,Retail,Mid-Market,Pittsburgh,PA,Northeast,64,A,2013-04-05,True
479,Granite Education Associates,Healthcare,Mid-Market,Philadelphia,PA,Northeast,292,D,2017-08-27,True
480,Cornerstone Education Inc,Healthcare,Mid-Market,Providence,RI,Northeast,254,A,2014-10-06,True
481,Evergreen Construction Corp,Legal,Enterprise,Buffalo,NY,Northeast,492,A,2014-04-02,True
482,Silverton Real Associates,Government,SMB,Pittsburgh,PA,Northeast,92,B,2013-09-16,True
483,Silverton Manufacturing Partners,Retail,Mid-Market,Syracuse,NY,Northeast,2,A,2017-06-27,True
484,Pioneer Legal Associates,Government,SMB,Hartford,CT,Northeast,251,A,2016-03-24,True
485,Granite Healthcare Inc,Government,Mid-Market,Pittsburgh,PA,Northeast,370,A,2015-10-18,True
486,Oakfield Government Corp,Legal,SMB,Wilmington,DE,Northeast,78,A,2009-06-26,True
487,Cornerstone Healthcare Solutions,Hospitality,Mid-Market,Boston,MA,Northeast,306,C,2011-12-18,True
488,Hillcrest Nonprofit Enterprises,Hospitality,Mid-Market,Buffalo,NY,Northeast,86,A,2015-10-12,True
