ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0042223,1103,8,02/05/2020,02/06/2020,FULFILLED,$845.37
ORD0016119,2180,8,06/05/2020,06/06/2020,FULFILLED,$712.73
ORD0026328,1001,9,11/14/2022,11/17/2022,FULFILLED,"$3,173.86"
ORD0042710,167,5,12/21/2021,,CANCELLED,"$1,991.27"
ORD0046947,2177,1,04/26/2021,,CANCELLED,$890.88
ORD0057889,859,5,04/14/2022,04/19/2022,FULFILLED,$479.71
ORD0056581,1736,10,09/21/2023,09/25/2023,FULFILLED,$507.20
ORD0047446,1174,4,12/10/2019,12/15/2019,FULFILLED,$884.86
ORD0035628,1357,1,12/05/2022,12/10/2022,FULFILLED,$544.46
ORD0023569,2288,1,07/30/2021,07/31/2021,RETURNED,"$1,243.24"
ORD0013301,1660,8,02/17/2020,02/18/2020,FULFILLED,$583.23
ORD0023112,1383,1,06/04/2019,06/06/2019,FULFILLED,$413.03
ORD0061596,1017,9,11/28/2022,11/29/2022,FULFILLED,$629.30
ORD0054230,1458,10,05/05/2020,05/08/2020,RETURNED,"$1,106.06"
ORD0008185,1271,5,02/01/2021,02/02/2021,FULFILLED,"$1,102.94"
ORD0008673,73,1,07/16/2019,07/21/2019,FULFILLED,"$1,797.26"
ORD0064937,1076,8,03/17/2022,03/21/2022,FULFILLED,$51.73
ORD0070738,489,1,04/19/2022,04/21/2022,FULFILLED,"$2,480.63"
ORD0005584,1963,1,08/07/2021,08/09/2021,FULFILLED,$627.64
ORD0021728,676,6,12/25/2019,12/26/2019,FULFILLED,$908.78
ORD0040749,1537,4,12/03/2021,12/06/2021,FULFILLED,$344.92
ORD0041762,842,2,01/02/2019,01/04/2019,FULFILLED,$57.04
ORD0022962,1942,7,04/13/2023,04/14/2023,FULFILLED,"$2,965.44"
ORD0066920,2377,10,02/04/2020,02/08/2020,FULFILLED,"$1,523.79"
ORD0023355,2361,1,01/17/2023,01/18/2023,FULFILLED,$555.30
ORD0010778,1361,8,11/07/2022,11/12/2022,FULFILLED,$829.84
ORD0000438,1711,1,09/05/2019,09/07/2019,FULFILLED,"$1,201.15"
ORD0064466,1278,4,08/27/2023,08/31/2023,FULFILLED,$830.82
ORD0038619,2274,1,08/07/2023,08/08/2023,FULFILLED,"$1,459.55"
ORD0068114,1065,4,04/03/2019,,CANCELLED,$515.63
ORD0048978,1880,6,10/20/2019,10/23/2019,FULFILLED,$915.85
ORD0012351,1257,5,12/23/2021,12/27/2021,FULFILLED,$948.10
ORD0058555,1408,1,09/22/2021,09/23/2021,FULFILLED,"$1,063.38"
ORD0047128,2165,7,01/15/2020,01/18/2020,FULFILLED,"$1,716.29"
ORD0005519,880,1,05/29/2019,05/31/2019,FULFILLED,"$1,780.00"
ORD0022773,2185,7,01/16/2019,01/18/2019,FULFILLED,$470.76
ORD0042418,1001,7,04/18/2022,04/23/2022,FULFILLED,$490.11
ORD0013206,775,3,04/22/2019,04/23/2019,FULFILLED,$904.69
ORD0065192,1070,10,03/06/2023,03/10/2023,FULFILLED,"$1,001.39"
ORD0064159,2055,1,10/15/2021,10/20/2021,FULFILLED,"$1,737.38"
ORD0013593,708,1,10/26/2022,10/29/2022,FULFILLED,$54.95
ORD0055807,656,3,01/19/2021,01/22/2021,FULFILLED,"$1,219.41"
ORD0061418,2065,5,08/17/2020,,CANCELLED,$658.34
ORD0047538,2048,3,05/16/2019,05/20/2019,FULFILLED,"$1,224.80"
ORD0050237,1352,9,10/16/2021,10/20/2021,FULFILLED,$186.66
ORD0063052,1655,1,11/10/2023,11/11/2023,FULFILLED,$743.40
ORD0020821,1383,1,02/05/2023,02/08/2023,FULFILLED,"$2,119.88"
ORD0043774,1999,4,05/16/2023,05/17/2023,FULFILLED,$787.60
ORD0048489,1354,1,02/02/2021,02/06/2021,FULFILLED,"$2,707.93"
ORD0024356,1968,8,03/06/2022,03/09/2022,FULFILLED,$96.94
ORD0028882,2329,1,03/17/2022,03/18/2022,FULFILLED,$404.01
ORD0042400,1722,4,03/18/2020,03/22/2020,FULFILLED,$326.28
ORD0050897,1100,8,09/23/2021,09/26/2021,FULFILLED,"$1,543.17"
ORD0006153,1309,1,08/26/2021,08/30/2021,FULFILLED,"$1,374.94"
ORD0043428,1043,9,04/01/2021,04/03/2021,FULFILLED,$884.06
ORD0029488,805,7,10/07/2022,10/09/2022,FULFILLED,"$3,299.89"
ORD0027430,1818,5,06/20/2019,06/23/2019,FULFILLED,"$2,023.21"
ORD0046935,688,7,10/28/2019,10/29/2019,FULFILLED,$93.53
ORD0015069,1247,1,12/10/2023,12/15/2023,FULFILLED,$762.61
ORD0028989,89,4,01/06/2022,01/10/2022,FULFILLED,$253.94
ORD0020537,1486,4,07/28/2021,08/02/2021,FULFILLED,$927.96
ORD0044549,715,1,02/12/2021,02/13/2021,FULFILLED,$554.54
ORD0047532,2285,1,07/08/2021,07/10/2021,FULFILLED,$905.12
ORD0003860,194,1,04/24/2019,04/27/2019,FULFILLED,"$1,278.95"
ORD0017914,2198,4,12/27/2023,,CANCELLED,$205.52
ORD0059182,648,1,11/23/2020,11/28/2020,FULFILLED,$339.71
ORD0060598,1220,6,04/23/2023,04/25/2023,FULFILLED,"$1,021.12"
ORD0027290,1190,1,09/24/2021,09/27/2021,FULFILLED,"$1,763.50"
ORD0044382,2025,4,06/09/2023,06/11/2023,FULFILLED,"$1,670.29"
ORD0061028,2488,4,02/04/2020,02/08/2020,FULFILLED,$835.49
ORD0037057,1492,8,06/01/2021,06/04/2021,FULFILLED,$737.51
ORD0023675,1600,5,12/29/2023,12/30/2023,FULFILLED,$695.15
ORD0037647,507,8,10/12/2023,10/15/2023,FULFILLED,"$1,032.76"
ORD0056275,1455,6,01/18/2022,01/20/2022,FULFILLED,$626.43
ORD0055920,957,6,06/09/2023,06/11/2023,FULFILLED,$368.60
ORD0022068,65,8,02/01/2019,02/02/2019,FULFILLED,$366.34
ORD0008949,1883,3,10/22/2019,10/25/2019,FULFILLED,$349.30
ORD0041825,1116,1,02/11/2021,02/14/2021,FULFILLED,"$1,308.68"
ORD0025311,1304,3,10/09/2019,10/14/2019,FULFILLED,$261.79
ORD0065709,487,7,02/24/2020,02/25/2020,RETURNED,$934.57
ORD0006941,2149,6,11/29/2022,12/04/2022,FULFILLED,$441.99
ORD0064875,1891,8,12/20/2022,12/24/2022,RETURNED,$828.54
ORD0049355,778,8,09/03/2019,09/04/2019,FULFILLED,$546.90
ORD0023813,2229,1,07/04/2019,07/08/2019,FULFILLED,$446.86
ORD0056450,1046,4,03/20/2020,03/25/2020,FULFILLED,$761.42
ORD0067205,94,3,07/17/2021,,CANCELLED,$650.59
ORD0055889,885,7,11/11/2020,11/14/2020,FULFILLED,$384.72
ORD0023808,978,6,11/16/2021,11/20/2021,FULFILLED,$158.40
ORD0067532,505,8,03/20/2019,03/22/2019,FULFILLED,"$2,558.09"
ORD0068660,176,7,08/10/2023,08/12/2023,FULFILLED,$216.45
ORD0067404,1820,2,09/24/2019,,CANCELLED,"$1,081.78"
ORD0054610,1667,4,05/20/2019,05/21/2019,FULFILLED,$656.29
ORD0067572,397,1,10/06/2021,10/07/2021,FULFILLED,$953.07
ORD0037109,1974,10,06/23/2020,06/26/2020,FULFILLED,$519.48
ORD0066557,319,4,04/03/2019,04/04/2019,FULFILLED,"$1,107.22"
ORD0020982,354,4,07/29/2022,08/02/2022,FULFILLED,$219.24
ORD0020623,1455,1,06/04/2020,06/06/2020,FULFILLED,"$1,194.06"
ORD0068727,1456,3,10/15/2020,10/18/2020,FULFILLED,"$1,291.95"
ORD0014650,1564,1,12/27/2021,01/01/2022,FULFILLED,$46.20
ORD0049968,646,3,10/27/2022,10/28/2022,FULFILLED,$783.68
ORD0012163,1244,4,11/16/2019,11/20/2019,FULFILLED,$602.01
ORD0042942,2225,1,11/11/2020,11/14/2020,FULFILLED,$996.17
ORD0052614,1703,4,02/22/2020,02/26/2020,RETURNED,$92.85
ORD0012199,2283,6,12/22/2021,12/23/2021,FULFILLED,$676.71
ORD0003269,2051,4,01/10/2020,01/12/2020,FULFILLED,"$2,601.54"
ORD0025089,755,1,01/20/2022,01/21/2022,FULFILLED,$293.71
ORD0048674,179,6,11/08/2019,11/11/2019,FULFILLED,"$1,268.04"
ORD0012773,419,9,12/09/2019,12/12/2019,FULFILLED,"$1,137.60"
ORD0017672,939,9,04/12/2019,04/17/2019,FULFILLED,$343.33
ORD0021596,656,5,11/12/2021,11/14/2021,FULFILLED,"$1,312.58"
ORD0017505,1431,4,02/19/2020,02/21/2020,FULFILLED,$553.35
ORD0039503,2144,5,12/02/2019,12/06/2019,FULFILLED,$767.95
ORD0038009,277,5,11/16/2022,11/18/2022,FULFILLED,"$1,091.51"
ORD0005593,1460,8,04/19/2021,04/23/2021,FULFILLED,"$2,281.13"
ORD0030738,1434,3,06/23/2019,06/28/2019,FULFILLED,$490.85
ORD0062531,706,8,10/30/2019,11/04/2019,FULFILLED,$461.25
ORD0037591,1778,1,12/27/2023,01/01/2024,FULFILLED,$969.28
ORD0042878,1823,5,05/14/2020,05/15/2020,FULFILLED,$769.49
ORD0024626,1497,10,08/05/2020,08/10/2020,FULFILLED,$122.96
ORD0045183,2100,1,09/28/2022,09/29/2022,FULFILLED,$319.80
ORD0011541,1625,6,11/10/2022,11/14/2022,FULFILLED,$110.79
ORD0007077,1930,4,08/29/2022,09/03/2022,FULFILLED,$695.96
ORD0016684,1079,7,11/18/2019,11/19/2019,FULFILLED,"$1,678.68"
ORD0067382,900,5,04/09/2020,04/10/2020,FULFILLED,$456.61
ORD0062411,1580,7,05/25/2023,05/26/2023,RETURNED,$166.86
ORD0054782,1475,3,06/12/2019,06/16/2019,FULFILLED,$541.46
ORD0043444,388,5,04/09/2019,04/11/2019,FULFILLED,$204.95
ORD0047175,2192,10,10/17/2022,10/19/2022,FULFILLED,$488.40
ORD0005976,389,4,08/25/2023,08/27/2023,FULFILLED,$540.46
ORD0046615,1072,1,12/03/2020,12/06/2020,FULFILLED,"$1,440.60"
ORD0036180,1300,7,07/11/2019,07/16/2019,FULFILLED,$778.39
ORD0024663,2286,7,04/18/2020,04/22/2020,FULFILLED,"$1,399.46"
ORD0022610,1037,6,06/11/2021,06/15/2021,FULFILLED,$190.57
ORD0010067,2406,3,03/09/2023,03/12/2023,FULFILLED,$851.77
ORD0058619,540,9,12/29/2023,01/02/2024,FULFILLED,"$1,113.07"
ORD0022577,1762,8,04/28/2020,05/01/2020,FULFILLED,"$1,344.30"
ORD0031148,1800,3,09/07/2020,09/12/2020,FULFILLED,$953.86
ORD0038053,1843,10,01/27/2021,02/01/2021,FULFILLED,$229.08
ORD0055619,2428,4,11/05/2023,11/08/2023,FULFILLED,"$1,585.22"
ORD0027962,433,6,10/05/2019,,CANCELLED,"$1,058.69"
ORD0032065,1322,1,06/09/2023,06/11/2023,FULFILLED,"$2,112.40"
ORD0014866,56,1,03/21/2019,03/25/2019,FULFILLED,$59.76
ORD0032427,1860,5,09/15/2023,09/18/2023,FULFILLED,$152.88
ORD0023618,1065,5,11/06/2021,11/10/2021,FULFILLED,"$1,330.22"
ORD0045624,762,6,12/21/2021,12/22/2021,FULFILLED,"$1,050.94"
ORD0001149,954,7,10/11/2022,10/12/2022,FULFILLED,$750.96
ORD0028208,834,10,01/25/2021,01/29/2021,FULFILLED,$38.04
ORD0035247,1682,6,03/26/2022,,CANCELLED,$450.42
ORD0056591,428,3,03/19/2019,03/20/2019,RETURNED,$904.16
ORD0012596,2465,5,10/18/2023,10/22/2023,FULFILLED,"$1,602.50"
ORD0002537,2272,9,12/27/2021,12/31/2021,FULFILLED,"$2,045.32"
ORD0022817,2132,1,05/26/2021,05/31/2021,FULFILLED,$542.97
ORD0045673,1264,1,02/08/2022,02/11/2022,FULFILLED,$741.00
ORD0007731,13,7,03/15/2022,03/20/2022,FULFILLED,$315.50
ORD0018516,882,10,03/16/2023,03/20/2023,FULFILLED,$478.59
ORD0030639,494,4,06/18/2019,06/21/2019,FULFILLED,$63.18
ORD0065075,619,4,12/11/2023,12/15/2023,FULFILLED,"$1,093.40"
ORD0030443,1364,5,01/11/2020,01/15/2020,FULFILLED,$674.25
ORD0069669,902,10,01/11/2023,01/16/2023,FULFILLED,$781.81
ORD0056001,1075,9,04/12/2021,04/16/2021,FULFILLED,"$1,409.27"
ORD0058205,2112,5,08/08/2022,08/09/2022,RETURNED,$89.87
ORD0011731,949,1,04/01/2022,04/05/2022,FULFILLED,$472.04
ORD0058229,377,1,04/13/2022,04/15/2022,FULFILLED,$139.26
ORD0012556,55,1,12/15/2021,12/18/2021,FULFILLED,$587.35
ORD0024295,2058,1,06/02/2023,06/06/2023,FULFILLED,$737.86
ORD0054335,2287,3,05/16/2019,05/18/2019,FULFILLED,$536.31
ORD0029024,872,1,04/12/2023,04/16/2023,FULFILLED,$154.08
ORD0008226,1890,1,04/20/2022,04/22/2022,FULFILLED,$270.37
ORD0019075,1350,3,08/22/2021,08/26/2021,FULFILLED,$443.56
ORD0062166,812,10,07/12/2019,07/13/2019,FULFILLED,"$1,341.30"
ORD0016790,2310,5,08/10/2021,08/12/2021,FULFILLED,"$1,966.30"
ORD0012703,493,10,12/08/2021,12/12/2021,FULFILLED,"$1,761.54"
ORD0012987,92,6,01/02/2020,01/04/2020,FULFILLED,$703.78
ORD0048324,2017,10,11/05/2022,11/08/2022,FULFILLED,$141.14
ORD0047047,1107,10,12/17/2023,12/19/2023,FULFILLED,$87.78
ORD0030364,664,10,12/27/2019,,CANCELLED,$492.94
ORD0025807,486,1,10/09/2019,10/14/2019,FULFILLED,"$1,023.84"
ORD0024908,259,10,12/03/2020,12/06/2020,FULFILLED,"$1,003.57"
ORD0067966,755,8,04/06/2019,04/10/2019,FULFILLED,"$1,887.64"
ORD0043870,341,2,10/05/2019,10/06/2019,RETURNED,$690.21
ORD0037059,1890,9,09/22/2022,09/25/2022,FULFILLED,"$1,934.73"
ORD0067186,1756,9,02/14/2020,02/15/2020,FULFILLED,"$1,532.37"
ORD0050430,1192,8,05/21/2022,05/24/2022,FULFILLED,$745.99
ORD0031736,627,6,04/21/2019,04/22/2019,FULFILLED,$669.48
ORD0031394,1747,8,03/12/2020,03/15/2020,FULFILLED,"$2,231.70"
ORD0063753,496,1,12/13/2023,12/15/2023,FULFILLED,"$2,585.59"
ORD0037919,573,1,01/19/2021,01/24/2021,FULFILLED,$348.52
ORD0039358,1837,5,12/03/2021,12/07/2021,FULFILLED,$595.56
ORD0034304,2218,1,08/24/2021,08/27/2021,FULFILLED,"$1,644.49"
ORD0017753,539,4,12/29/2022,01/01/2023,FULFILLED,$678.98
ORD0030398,2322,1,05/26/2022,05/28/2022,FULFILLED,$202.62
ORD0051200,1286,5,12/26/2021,12/27/2021,FULFILLED,$470.49
ORD0061347,1102,3,05/19/2020,05/21/2020,FULFILLED,$124.72
ORD0050118,2124,9,05/05/2023,05/08/2023,RETURNED,"$1,223.28"
ORD0030117,1478,4,05/23/2019,,CANCELLED,$187.18
ORD0050117,1071,4,12/14/2023,12/17/2023,FULFILLED,"$1,695.63"
ORD0056804,1570,10,12/19/2022,12/23/2022,RETURNED,$611.77
ORD0045469,1360,7,08/10/2022,08/13/2022,FULFILLED,$82.46
ORD0048937,1031,7,04/20/2023,04/23/2023,FULFILLED,$19.52
ORD0044102,1875,1,12/02/2022,12/04/2022,FULFILLED,"$1,379.37"
ORD0049284,626,1,05/20/2019,05/22/2019,FULFILLED,$819.48
ORD0009723,107,6,01/30/2019,02/03/2019,FULFILLED,$78.93
ORD0048289,2360,3,12/08/2022,12/09/2022,RETURNED,$62.40
ORD0046351,1427,2,04/23/2019,04/25/2019,RETURNED,$681.40
ORD0042636,1241,1,01/16/2021,01/17/2021,FULFILLED,"$1,376.62"
ORD0045395,82,9,10/26/2020,10/30/2020,FULFILLED,$94.02
ORD0044035,1931,1,06/20/2023,06/25/2023,FULFILLED,$348.59
ORD0063362,115,8,08/04/2023,08/07/2023,FULFILLED,$739.64
ORD0054498,963,6,12/31/2019,01/02/2020,FULFILLED,$822.56
ORD0025079,951,1,10/23/2023,10/27/2023,FULFILLED,$443.56
ORD0022265,672,5,04/14/2020,,CANCELLED,"$1,729.86"
ORD0050633,1789,1,05/10/2023,05/14/2023,FULFILLED,"$1,681.10"
ORD0023825,311,8,09/01/2020,,CANCELLED,$354.83
ORD0021945,1527,7,09/06/2019,09/07/2019,FULFILLED,"$1,324.14"
ORD0016699,810,1,02/18/2022,,CANCELLED,$326.20
ORD0053164,1020,1,05/07/2019,,CANCELLED,$25.26
ORD0014594,2010,1,08/02/2022,08/04/2022,FULFILLED,"$2,152.99"
ORD0006713,2414,1,06/17/2020,06/18/2020,FULFILLED,"$1,875.35"
ORD0059427,1232,6,05/10/2023,05/13/2023,FULFILLED,$109.67
ORD0036712,290,6,09/19/2019,09/24/2019,FULFILLED,$402.09
ORD0024165,1359,9,02/25/2021,02/26/2021,FULFILLED,"$2,616.24"
ORD0056273,761,1,11/17/2021,11/19/2021,FULFILLED,"$1,638.98"
ORD0057101,1954,10,04/16/2021,04/19/2021,FULFILLED,$600.79
ORD0030652,1713,6,09/05/2019,09/07/2019,FULFILLED,$693.41
ORD0008774,222,1,07/26/2022,07/31/2022,FULFILLED,"$1,124.03"
ORD0013062,461,10,07/22/2019,07/25/2019,FULFILLED,"$3,017.11"
ORD0001715,1464,1,11/20/2022,11/21/2022,FULFILLED,"$4,096.16"
ORD0063921,2156,4,02/18/2019,02/22/2019,FULFILLED,$306.12
ORD0038796,1296,4,12/17/2021,12/19/2021,RETURNED,$980.73
ORD0055063,1472,1,11/09/2022,11/13/2022,FULFILLED,$628.09
ORD0043992,1983,8,08/13/2022,08/18/2022,FULFILLED,$272.70
ORD0006779,2223,1,10/09/2020,10/13/2020,FULFILLED,$621.20
ORD0017546,2457,5,08/22/2022,08/25/2022,FULFILLED,"$1,013.78"
ORD0065951,2222,2,01/07/2020,01/08/2020,RETURNED,$246.81
ORD0013316,82,5,09/30/2021,10/01/2021,FULFILLED,$608.44
ORD0018768,1873,1,04/30/2021,05/01/2021,FULFILLED,$192.20
ORD0013310,68,6,02/05/2020,02/08/2020,FULFILLED,$132.40
ORD0013619,594,6,06/11/2022,06/12/2022,FULFILLED,$170.50
ORD0071811,1158,5,09/13/2021,09/15/2021,FULFILLED,$936.86
ORD0049726,1450,9,04/22/2022,04/23/2022,FULFILLED,$885.07
ORD0066893,488,4,11/25/2021,11/26/2021,FULFILLED,"$2,237.05"
ORD0026889,952,7,04/25/2023,04/29/2023,FULFILLED,$470.08
ORD0001598,1405,3,01/04/2021,01/08/2021,FULFILLED,"$1,932.92"
ORD0022026,556,6,06/23/2023,06/28/2023,FULFILLED,$880.19
ORD0035321,405,4,03/23/2022,03/28/2022,FULFILLED,$306.13
ORD0031513,2045,8,12/02/2020,12/07/2020,FULFILLED,$247.22
ORD0012683,189,1,08/05/2020,08/06/2020,FULFILLED,"$1,677.55"
ORD0032812,1522,1,02/05/2020,02/10/2020,FULFILLED,"$1,016.48"
ORD0005892,2169,4,03/06/2023,03/07/2023,FULFILLED,$720.77
ORD0040465,57,5,02/18/2020,02/20/2020,FULFILLED,$696.64
ORD0036328,2391,10,08/23/2022,,CANCELLED,$916.94
ORD0007836,923,7,08/17/2021,08/22/2021,FULFILLED,$454.59
ORD0058454,1594,6,03/04/2023,03/09/2023,FULFILLED,$309.91
ORD0059615,298,9,08/14/2020,08/17/2020,FULFILLED,"$1,563.04"
ORD0015578,1674,4,02/05/2019,02/09/2019,RETURNED,"$1,555.83"
ORD0068526,867,10,09/29/2022,10/01/2022,FULFILLED,$973.55
ORD0058628,123,3,02/24/2022,03/01/2022,FULFILLED,"$1,458.74"
ORD0042445,636,3,10/28/2020,10/29/2020,FULFILLED,"$1,269.15"
ORD0057953,2235,4,12/06/2019,12/10/2019,FULFILLED,"$1,112.95"
ORD0017316,328,7,12/12/2022,12/13/2022,FULFILLED,$306.28
ORD0022632,1530,8,01/13/2020,01/16/2020,FULFILLED,$397.18
ORD0009314,1829,6,03/24/2023,03/29/2023,FULFILLED,$850.36
ORD0025109,2374,1,01/10/2019,01/11/2019,FULFILLED,"$1,565.49"
ORD0015407,2473,5,11/25/2022,11/26/2022,FULFILLED,"$1,191.43"
ORD0001158,2272,3,11/09/2021,11/13/2021,FULFILLED,$410.92
ORD0022038,1267,1,07/15/2022,07/20/2022,FULFILLED,$691.92
ORD0063137,61,6,01/04/2022,01/08/2022,FULFILLED,"$2,004.42"
ORD0052209,2366,4,03/10/2020,03/14/2020,FULFILLED,$903.40
ORD0036883,1409,1,09/19/2023,09/20/2023,FULFILLED,"$2,930.69"
ORD0068182,1537,6,04/17/2019,04/18/2019,FULFILLED,$413.62
ORD0047285,1010,1,09/26/2021,09/27/2021,FULFILLED,"$2,398.44"
ORD0030769,632,5,03/26/2021,03/29/2021,FULFILLED,"$1,256.22"
ORD0012040,1596,4,10/13/2023,10/17/2023,FULFILLED,$81.63
ORD0044339,1616,9,07/15/2021,07/17/2021,FULFILLED,"$1,967.66"
ORD0062031,1460,4,05/06/2021,05/10/2021,FULFILLED,$64.15
ORD0051064,373,2,10/30/2019,11/04/2019,FULFILLED,$862.73
ORD0045747,773,8,06/17/2021,06/22/2021,FULFILLED,$302.40
ORD0065114,1652,4,01/06/2021,01/07/2021,RETURNED,$959.77
ORD0049826,2425,9,09/05/2022,09/07/2022,RETURNED,$421.92
ORD0003669,1929,9,02/15/2020,02/17/2020,FULFILLED,$357.00
ORD0029456,278,5,04/15/2022,04/20/2022,FULFILLED,$492.52
ORD0037892,2082,5,08/16/2023,08/18/2023,FULFILLED,$396.84
ORD0037357,381,6,09/01/2021,09/04/2021,FULFILLED,$579.64
ORD0033411,958,4,12/24/2020,12/27/2020,FULFILLED,$868.53
ORD0050233,313,6,12/11/2023,12/16/2023,RETURNED,$735.56
ORD0019052,958,3,06/18/2023,06/21/2023,FULFILLED,$457.37
ORD0052073,1107,1,12/06/2023,12/11/2023,RETURNED,$516.44
ORD0070266,1778,5,07/20/2021,07/21/2021,RETURNED,"$1,384.36"
ORD0020361,1599,5,04/11/2023,04/15/2023,FULFILLED,"$2,056.80"
ORD0023857,2479,9,11/30/2023,12/02/2023,FULFILLED,$980.18
ORD0005099,1514,10,10/26/2023,10/31/2023,FULFILLED,$363.55
ORD0067784,551,10,06/12/2023,06/13/2023,RETURNED,"$1,134.06"
ORD0053700,447,5,11/07/2023,11/09/2023,FULFILLED,$91.60
ORD0013558,268,7,08/15/2019,08/19/2019,FULFILLED,$127.17
ORD0014289,523,3,02/20/2020,02/24/2020,FULFILLED,$579.25
ORD0008970,67,3,06/03/2022,06/08/2022,FULFILLED,$119.74
ORD0018622,1085,2,08/04/2020,08/05/2020,RETURNED,"$1,803.81"
ORD0041967,881,4,12/21/2022,12/24/2022,FULFILLED,$420.44
ORD0029133,2391,4,03/14/2019,03/16/2019,FULFILLED,$467.81
ORD0055394,360,1,05/16/2019,05/18/2019,FULFILLED,$518.20
ORD0068346,280,4,09/16/2022,09/17/2022,FULFILLED,"$1,177.89"
ORD0071830,146,6,01/09/2020,01/12/2020,FULFILLED,$75.52
ORD0057328,2451,2,01/23/2019,01/24/2019,FULFILLED,"$1,912.69"
ORD0070160,1210,10,03/15/2019,03/17/2019,FULFILLED,"$3,449.36"
ORD0035943,2306,1,12/18/2020,12/19/2020,FULFILLED,$817.01
ORD0039694,1427,3,12/30/2020,01/01/2021,FULFILLED,$941.51
ORD0053532,999,7,12/22/2020,12/26/2020,FULFILLED,$375.41
ORD0044744,24,9,04/15/2023,04/16/2023,FULFILLED,"$2,225.20"
ORD0023164,394,8,01/01/2021,01/06/2021,FULFILLED,$745.80
ORD0039614,1181,9,09/28/2023,09/29/2023,FULFILLED,"$1,172.08"
ORD0011940,1560,1,05/27/2020,05/28/2020,RETURNED,"$1,322.34"
ORD0045286,2021,9,04/02/2023,04/03/2023,FULFILLED,$175.27
ORD0028597,1991,1,08/19/2022,08/23/2022,FULFILLED,$506.85
ORD0062905,14,1,06/17/2022,06/18/2022,FULFILLED,$126.84
ORD0064008,2358,5,08/30/2021,09/03/2021,RETURNED,"$1,419.14"
ORD0040732,732,1,03/02/2019,03/03/2019,FULFILLED,$240.69
ORD0041413,1648,5,03/07/2022,03/10/2022,FULFILLED,$812.92
ORD0036097,2057,1,12/21/2022,12/24/2022,FULFILLED,$71.75
ORD0064638,614,1,05/24/2019,05/27/2019,FULFILLED,"$2,054.23"
ORD0030141,1643,1,08/18/2023,08/19/2023,FULFILLED,"$2,358.10"
ORD0014582,172,5,11/21/2023,11/25/2023,FULFILLED,"$1,978.69"
ORD0047779,1576,9,11/03/2022,11/06/2022,FULFILLED,$198.00
ORD0071006,1298,5,03/16/2023,03/18/2023,FULFILLED,"$1,568.94"
ORD0003590,473,10,06/02/2021,06/05/2021,FULFILLED,$650.26
ORD0028065,1216,1,01/12/2022,01/17/2022,FULFILLED,$77.04
ORD0019029,326,1,09/17/2021,09/18/2021,FULFILLED,$363.08
ORD0059277,382,5,05/11/2022,05/12/2022,FULFILLED,$855.94
ORD0024487,1215,1,06/08/2023,06/13/2023,RETURNED,$175.14
ORD0038129,1044,1,12/23/2022,12/26/2022,FULFILLED,"$1,013.21"
ORD0060930,666,5,08/31/2021,09/05/2021,FULFILLED,$135.30
ORD0035806,36,2,03/08/2019,03/10/2019,FULFILLED,$271.24
ORD0067449,1861,7,03/19/2019,03/20/2019,FULFILLED,$360.44
ORD0045111,2214,7,12/07/2020,12/11/2020,FULFILLED,$594.62
ORD0021424,730,3,03/20/2021,03/22/2021,RETURNED,$301.25
ORD0020705,1078,1,11/09/2023,11/13/2023,FULFILLED,$34.70
ORD0037980,1660,1,01/01/2022,01/05/2022,FULFILLED,"$1,570.26"
ORD0027499,1052,1,10/07/2019,10/09/2019,FULFILLED,"$2,076.18"
ORD0062573,2315,6,09/07/2023,09/09/2023,FULFILLED,"$4,648.81"
ORD0050278,2476,6,08/08/2022,08/12/2022,FULFILLED,"$2,086.53"
ORD0020168,2009,7,06/19/2023,06/22/2023,FULFILLED,$131.22
ORD0015963,135,1,04/17/2023,04/21/2023,FULFILLED,$664.79
ORD0043318,1793,7,08/06/2019,08/08/2019,FULFILLED,"$1,541.48"
ORD0066731,1315,9,10/30/2019,10/31/2019,FULFILLED,$225.05
ORD0032084,2387,1,12/01/2023,12/04/2023,FULFILLED,$221.25
ORD0057846,1561,10,08/24/2019,08/29/2019,FULFILLED,$39.70
ORD0013493,1038,6,01/06/2021,01/07/2021,FULFILLED,$595.59
ORD0057359,1393,1,12/08/2020,12/09/2020,FULFILLED,$882.47
ORD0004775,397,8,03/29/2023,03/31/2023,FULFILLED,"$1,265.53"
ORD0024534,861,1,08/22/2023,08/26/2023,FULFILLED,$673.26
ORD0071153,2315,6,07/13/2021,07/18/2021,FULFILLED,"$2,101.47"
ORD0012945,1469,8,02/25/2019,03/01/2019,FULFILLED,$583.60
ORD0058093,377,3,08/23/2021,08/27/2021,FULFILLED,$101.64
ORD0068838,910,9,07/23/2022,07/24/2022,FULFILLED,"$1,061.05"
ORD0057879,2032,3,05/31/2022,06/03/2022,FULFILLED,$591.04
ORD0063920,1736,3,09/12/2023,09/17/2023,FULFILLED,$139.70
ORD0021160,1566,7,08/09/2019,08/11/2019,FULFILLED,$598.50
ORD0005889,2490,6,02/12/2023,02/16/2023,FULFILLED,$752.17
ORD0065719,1188,4,11/25/2019,11/27/2019,FULFILLED,$93.42
ORD0012689,237,1,12/03/2019,12/08/2019,FULFILLED,$650.99
ORD0037882,588,8,02/12/2019,02/14/2019,FULFILLED,$724.11
ORD0008251,1987,2,09/17/2019,09/20/2019,FULFILLED,$837.38
