event_id,machine_id,event_date,event_type,failure_mode,downtime_hours,repair_cost
2075,26,2021-06-09,Preventive,,2.5,504.59
2076,26,2021-07-13,Preventive,,1.4,589.55
2077,26,2021-08-16,Preventive,,3.0,846.72
2078,26,2021-09-17,Failure,Bearing wear,6.5,946.49
2079,26,2021-09-19,Preventive,,1.5,301.74
2080,26,2021-10-16,Preventive,,2.0,249.79
2081,26,2021-11-11,Preventive,,1.4,205.37
2082,26,2021-12-07,Preventive,,2.5,243.97
2083,26,2022-01-03,Failure,Control fault,3.4,2074.53
2084,26,2022-01-06,Preventive,,2.7,711.58
2085,26,2022-02-09,Preventive,,2.5,433.0
2086,26,2022-03-09,Preventive,,3.3,734.99
2087,26,2022-04-07,Preventive,,3.7,625.67
2088,26,2022-05-07,Preventive,,2.6,462.77
2089,26,2022-06-03,Preventive,,3.3,319.51
2090,26,2022-06-29,Preventive,,1.7,526.56
2091,26,2022-07-09,Failure,Blade dull,5.1,1885.02
2092,26,2022-07-26,Preventive,,3.8,342.26
2093,26,2022-08-29,Preventive,,2.8,402.71
2094,26,2022-09-28,Preventive,,2.9,572.26
2095,26,2022-11-01,Preventive,,3.4,484.66
2096,26,2022-11-10,Failure,Bearing wear,5.8,349.04
2097,26,2022-12-02,Preventive,,3.2,651.0
2098,26,2022-12-16,Failure,Control fault,5.7,926.01
2099,26,2023-01-03,Preventive,,1.6,375.2
2100,26,2023-02-04,Preventive,,3.9,632.77
2101,26,2023-03-06,Preventive,,3.6,411.03
2102,26,2023-03-22,Failure,Web break,1.7,1074.35
2103,26,2023-04-02,Preventive,,2.7,379.34
2104,26,2023-04-29,Preventive,,1.0,543.23
2105,26,2023-05-30,Preventive,,1.5,842.9
2106,26,2023-06-29,Preventive,,1.5,200.91
2107,26,2023-07-26,Preventive,,1.9,442.68
2108,26,2023-08-23,Preventive,,1.2,330.99
2109,26,2023-09-11,Failure,Roller misalignment,2.2,1149.24
2110,26,2023-09-18,Preventive,,3.3,669.52
2111,26,2023-10-21,Preventive,,1.2,502.63
2112,26,2023-11-16,Preventive,,1.7,438.68
2113,26,2023-12-06,Failure,Control fault,1.6,1820.1
2114,26,2023-12-18,Preventive,,3.9,506.18
2115,27,2019-01-23,Failure,Hydraulic leak,3.1,1305.32
2116,27,2019-01-25,Preventive,,3.0,490.26
2117,27,2019-02-24,Preventive,,3.6,216.47
2118,27,2019-03-29,Preventive,,3.0,851.66
2119,27,2019-04-25,Preventive,,2.4,252.45
2120,27,2019-05-25,Preventive,,1.1,708.03
2121,27,2019-06-27,Preventive,,3.0,712.74
2122,27,2019-07-05,Failure,Roller misalignment,4.7,2244.94
2123,27,2019-07-26,Preventive,,2.2,803.44
2124,27,2019-08-25,Preventive,,3.9,683.3
2125,27,2019-09-24,Failure,Bearing wear,2.6,3495.79
2126,27,2019-09-26,Preventive,,1.8,675.07
2127,27,2019-09-27,Failure,Web break,3.4,2050.59
2128,27,2019-10-27,Preventive,,3.6,615.41
2129,27,2019-11-22,Preventive,,1.6,232.02
2130,27,2019-12-23,Preventive,,3.6,375.27
2131,27,2020-01-25,Preventive,,1.8,576.21
2132,27,2020-02-27,Preventive,,1.7,237.15
2133,27,2020-03-28,Preventive,,2.7,704.3
2134,27,2020-04-30,Preventive,,2.9,684.05
2135,27,2020-05-27,Preventive,,2.4,761.13
2136,27,2020-06-05,Failure,Control fault,1.2,1070.6
2137,27,2020-06-30,Preventive,,3.1,230.88
2138,27,2020-07-25,Failure,Motor overheat,3.0,1220.59
2139,27,2020-07-27,Preventive,,3.4,849.39
2140,27,2020-08-24,Preventive,,3.8,593.58
2141,27,2020-08-27,Failure,Blade dull,2.5,486.92
2142,27,2020-09-20,Preventive,,4.0,541.58
2143,27,2020-10-08,Failure,Bearing wear,2.1,604.04
2144,27,2020-10-24,Preventive,,1.4,573.13
2145,27,2020-11-20,Preventive,,1.1,288.71
2146,27,2020-12-17,Preventive,,2.0,862.21
2147,27,2021-01-19,Preventive,,3.1,703.49
2148,27,2021-02-16,Failure,Web break,4.7,2040.46
2149,27,2021-02-21,Preventive,,1.4,797.93
2150,27,2021-03-26,Preventive,,2.4,420.33
2151,27,2021-04-24,Preventive,,1.6,595.39
2152,27,2021-05-28,Preventive,,2.9,504.16
2153,27,2021-06-23,Preventive,,2.9,470.43
2154,27,2021-07-21,Preventive,,3.1,578.36
2155,27,2021-08-22,Preventive,,2.0,448.48
2156,27,2021-09-20,Preventive,,2.1,846.41
2157,27,2021-10-21,Preventive,,1.2,771.4
2158,27,2021-11-20,Preventive,,3.4,721.76
2159,27,2021-12-20,Preventive,,1.5,401.69
2160,27,2022-01-15,Preventive,,1.5,880.39
2161,27,2022-02-16,Failure,Control fault,2.6,3841.38
2162,27,2022-02-18,Preventive,,3.0,355.39
2163,27,2022-03-22,Preventive,,2.6,886.88
2164,27,2022-04-22,Preventive,,2.4,231.63
2165,27,2022-05-22,Preventive,,2.1,569.72
2166,27,2022-06-17,Preventive,,2.8,203.53
2167,27,2022-06-22,Failure,Bearing wear,5.8,2321.57
2168,27,2022-07-15,Preventive,,2.5,343.72
2169,27,2022-07-23,Failure,Blade dull,3.0,2642.66
2170,27,2022-08-18,Preventive,,1.7,878.54
2171,27,2022-09-20,Preventive,,1.3,354.47
2172,27,2022-10-16,Preventive,,3.0,772.81
2173,27,2022-11-15,Preventive,,2.6,362.26
2174,27,2022-12-12,Preventive,,3.7,263.0
2175,27,2023-01-08,Preventive,,2.6,375.0
2176,27,2023-02-06,Preventive,,3.0,744.34
2177,27,2023-03-11,Preventive,,1.8,745.53
2178,27,2023-03-16,Failure,Motor overheat,0.8,1295.01
2179,27,2023-04-12,Preventive,,2.2,627.18
2180,27,2023-05-16,Preventive,,3.4,522.96
2181,27,2023-06-16,Preventive,,1.5,339.34
2182,27,2023-07-15,Preventive,,4.0,561.14
2183,27,2023-08-17,Preventive,,3.9,751.63
2184,27,2023-09-16,Preventive,,3.9,863.85
2185,27,2023-10-16,Preventive,,2.1,844.66
2186,27,2023-11-07,Failure,Hydraulic leak,1.6,3258.54
2187,27,2023-11-14,Preventive,,2.4,305.65
2188,27,2023-12-12,Preventive,,4.0,344.85
2189,28,2019-01-20,Preventive,,3.6,579.81
2190,28,2019-02-20,Preventive,,1.6,217.54
2191,28,2019-03-26,Preventive,,3.0,789.97
2192,28,2019-04-29,Preventive,,2.1,449.4
2193,28,2019-04-30,Failure,Web break,9.4,2736.76
2194,28,2019-05-31,Preventive,,2.8,474.76
2195,28,2019-06-29,Preventive,,2.1,254.77
2196,28,2019-07-30,Preventive,,1.4,600.6
2197,28,2019-08-26,Preventive,,3.4,594.16
2198,28,2019-09-23,Preventive,,2.2,500.09
2199,28,2019-10-05,Failure,Bearing wear,3.8,417.36
2200,28,2019-10-27,Preventive,,3.3,313.99
2201,28,2019-11-30,Preventive,,3.1,772.42
2202,28,2020-01-02,Preventive,,3.1,855.19
2203,28,2020-01-19,Failure,Blade dull,4.9,1090.38
2204,28,2020-02-02,Preventive,,3.8,849.37
2205,28,2020-02-28,Preventive,,1.9,691.97
2206,28,2020-03-03,Failure,Motor overheat,4.7,2070.39
2207,28,2020-04-02,Preventive,,2.9,315.79
2208,28,2020-05-01,Preventive,,3.4,599.33
2209,28,2020-06-02,Preventive,,2.3,673.72
2210,28,2020-06-08,Failure,Roller misalignment,3.8,5360.47
2211,28,2020-07-02,Preventive,,2.1,461.28
2212,28,2020-08-02,Preventive,,3.7,756.7
2213,28,2020-08-28,Preventive,,3.7,801.96
2214,28,2020-08-28,Failure,Web break,1.9,1357.78
2215,28,2020-09-27,Preventive,,3.7,572.99
2216,28,2020-10-27,Preventive,,1.8,810.07
2217,28,2020-11-24,Preventive,,3.4,865.37
2218,28,2020-12-22,Preventive,,3.0,771.56
2219,28,2021-01-19,Preventive,,2.0,856.41
2220,28,2021-02-18,Preventive,,1.4,782.11
2221,28,2021-03-01,Failure,Blade dull,4.3,876.4
2222,28,2021-03-17,Preventive,,3.3,898.59
2223,28,2021-04-14,Preventive,,1.9,764.63
2224,28,2021-04-25,Failure,Blade dull,4.1,1663.3
2225,28,2021-05-18,Preventive,,3.2,616.82
2226,28,2021-05-22,Failure,Motor overheat,2.0,1292.75
2227,28,2021-06-15,Preventive,,3.2,827.3
2228,28,2021-07-11,Preventive,,3.6,714.01
2229,28,2021-08-06,Preventive,,3.5,217.11
2230,28,2021-09-09,Preventive,,2.0,216.98
2231,28,2021-10-11,Preventive,,3.1,790.85
2232,28,2021-11-11,Preventive,,1.8,717.0
2233,28,2021-12-09,Preventive,,1.1,803.2
2234,28,2022-01-12,Preventive,,1.0,225.87
2235,28,2022-02-02,Failure,Blade dull,4.1,383.77
2236,28,2022-02-14,Preventive,,3.3,682.21
2237,28,2022-03-13,Preventive,,1.3,547.71
2238,28,2022-03-14,Failure,Hydraulic leak,2.1,1076.53
2239,28,2022-04-09,Preventive,,2.6,317.95
2240,28,2022-05-03,Failure,Control fault,2.0,1115.4
2241,28,2022-05-07,Preventive,,2.9,464.73
2242,28,2022-06-02,Preventive,,2.6,457.38
2243,28,2022-06-18,Failure,Roller misalignment,7.2,3074.37
2244,28,2022-07-02,Preventive,,2.4,447.91
2245,28,2022-07-31,Preventive,,2.5,592.57
2246,28,2022-09-02,Preventive,,3.3,213.75
2247,28,2022-10-03,Preventive,,3.0,731.91
2248,28,2022-11-03,Preventive,,2.9,670.11
2249,28,2022-11-09,Failure,Web break,3.9,2152.39
2250,28,2022-12-02,Preventive,,1.9,306.27
2251,28,2022-12-28,Preventive,,1.2,602.81
2252,28,2023-01-18,Failure,Hydraulic leak,1.5,1359.28
2253,28,2023-01-25,Preventive,,1.4,634.7
2254,28,2023-02-23,Preventive,,1.8,342.94
2255,28,2023-03-01,Failure,Roller misalignment,3.4,1308.13
2256,28,2023-03-27,Preventive,,1.3,340.19
2257,28,2023-04-09,Failure,Hydraulic leak,1.6,848.04
2258,28,2023-04-13,Failure,Hydraulic leak,3.1,557.42
2259,28,2023-04-26,Preventive,,1.7,672.41
2260,28,2023-05-12,Failure,Control fault,2.1,1874.63
2261,28,2023-05-24,Preventive,,3.5,356.7
2262,28,2023-06-27,Preventive,,1.1,649.07
2263,28,2023-07-15,Failure,Control fault,2.9,1255.72
2264,28,2023-07-27,Preventive,,2.2,549.1
2265,28,2023-08-27,Preventive,,1.1,292.44
2266,28,2023-09-22,Preventive,,2.3,416.88
2267,28,2023-10-19,Failure,Roller misalignment,3.3,1371.56
2268,28,2023-10-22,Preventive,,1.2,354.49
2269,28,2023-11-21,Preventive,,3.0,265.36
2270,28,2023-12-19,Preventive,,1.7,243.11
2271,29,2019-01-25,Preventive,,1.0,201.82
2272,29,2019-02-26,Preventive,,1.5,593.01
2273,29,2019-04-01,Preventive,,2.8,673.74
2274,29,2019-05-03,Preventive,,1.8,269.41
2275,29,2019-05-04,Failure,Web break,0.8,1078.74
2276,29,2019-05-30,Preventive,,2.9,337.69
2277,29,2019-06-29,Preventive,,1.5,868.75
2278,29,2019-07-30,Preventive,,1.6,781.18
2279,29,2019-09-01,Preventive,,1.1,873.97
2280,29,2019-10-02,Preventive,,3.0,762.64
2281,29,2019-11-04,Preventive,,3.1,215.14
2282,29,2019-12-02,Preventive,,2.6,794.96
2283,29,2020-01-02,Preventive,,2.9,480.95
2284,29,2020-01-28,Preventive,,2.8,331.47
2285,29,2020-02-19,Failure,Motor overheat,4.4,981.36
2286,29,2020-02-29,Preventive,,2.6,457.1
2287,29,2020-04-03,Preventive,,2.2,225.66
2288,29,2020-05-03,Preventive,,2.4,734.24
2289,29,2020-05-30,Preventive,,1.4,584.07
2290,29,2020-06-28,Preventive,,2.4,892.9
2291,29,2020-06-30,Failure,Roller misalignment,6.2,1923.9
2292,29,2020-08-01,Preventive,,1.4,268.07
2293,29,2020-08-30,Preventive,,3.5,406.76
2294,29,2020-09-20,Failure,Control fault,2.9,2861.57
2295,29,2020-09-25,Preventive,,3.0,652.45
2296,29,2020-10-04,Failure,Blade dull,1.8,1433.65
2297,29,2020-10-07,Failure,Web break,0.9,1366.92
2298,29,2020-10-22,Preventive,,1.9,560.03
2299,29,2020-11-09,Failure,Roller misalignment,7.1,7253.24
2300,29,2020-11-14,Failure,Blade dull,6.5,1877.07
2301,29,2020-11-19,Failure,Bearing wear,2.6,4317.72
2302,29,2020-11-21,Preventive,,1.2,262.49
2303,29,2020-12-24,Preventive,,2.3,424.87
2304,29,2021-01-20,Preventive,,2.5,679.89
2305,29,2021-02-23,Preventive,,4.0,417.61
2306,29,2021-03-29,Preventive,,1.1,258.67
2307,29,2021-04-24,Preventive,,1.5,486.11
2308,29,2021-05-28,Preventive,,1.5,442.69
2309,29,2021-05-31,Failure,Web break,4.4,5544.66
2310,29,2021-06-27,Preventive,,3.0,345.58
2311,29,2021-07-29,Preventive,,1.4,765.5
2312,29,2021-08-27,Preventive,,2.6,481.8
2313,29,2021-09-22,Preventive,,1.8,763.36
2314,29,2021-10-22,Preventive,,1.9,736.45
2315,29,2021-11-17,Preventive,,2.0,450.21
2316,29,2021-12-17,Preventive,,2.7,863.16
2317,29,2022-01-19,Preventive,,1.4,672.21
2318,29,2022-02-19,Preventive,,3.0,376.2
2319,29,2022-03-19,Preventive,,3.1,637.51
2320,29,2022-03-26,Failure,Motor overheat,4.8,1868.56
2321,29,2022-04-10,Failure,Web break,3.3,235.64
2322,29,2022-04-19,Preventive,,4.0,434.43
2323,29,2022-05-21,Preventive,,3.0,647.21
2324,29,2022-05-30,Failure,Roller misalignment,2.2,975.62
2325,29,2022-06-18,Preventive,,1.6,288.61
2326,29,2022-07-15,Preventive,,2.0,860.77
2327,29,2022-08-11,Failure,Blade dull,2.1,1195.16
2328,29,2022-08-12,Preventive,,2.6,220.65
2329,29,2022-08-26,Failure,Web break,2.8,1103.35
2330,29,2022-09-11,Preventive,,2.6,272.7
2331,29,2022-10-10,Preventive,,2.1,665.68
2332,29,2022-11-11,Preventive,,2.6,514.72
2333,29,2022-12-10,Failure,Motor overheat,4.1,4943.18
2334,29,2022-12-11,Preventive,,2.6,504.68
2335,29,2022-12-22,Failure,Control fault,2.4,1313.48
2336,29,2023-01-13,Preventive,,1.5,341.95
2337,29,2023-02-15,Preventive,,1.2,616.38
2338,29,2023-02-24,Failure,Motor overheat,1.1,2929.74
2339,29,2023-03-17,Preventive,,1.8,384.57
2340,29,2023-04-09,Failure,Roller misalignment,2.9,1080.82
2341,29,2023-04-16,Preventive,,1.5,354.25
2342,29,2023-05-15,Preventive,,3.4,814.5
2343,29,2023-05-24,Failure,Web break,1.3,10761.18
2344,29,2023-06-16,Preventive,,3.9,340.42
2345,29,2023-07-12,Preventive,,1.3,751.2
2346,29,2023-07-15,Failure,Blade dull,4.4,4858.44
2347,29,2023-08-14,Preventive,,3.6,832.86
2348,29,2023-09-17,Preventive,,1.6,239.22
2349,29,2023-10-14,Preventive,,2.6,404.69
2350,29,2023-11-12,Preventive,,3.0,362.61
2351,29,2023-11-22,Failure,Hydraulic leak,4.2,3253.37
2352,29,2023-12-10,Preventive,,2.1,297.03
2353,30,2019-01-25,Preventive,,1.8,474.51
2354,30,2019-02-28,Preventive,,1.3,257.81
2355,30,2019-04-02,Preventive,,1.2,394.83
2356,30,2019-04-29,Preventive,,3.0,536.38
2357,30,2019-05-28,Failure,Motor overheat,2.3,3742.56
2358,30,2019-06-02,Preventive,,2.1,471.58
2359,30,2019-07-03,Preventive,,2.0,623.92
2360,30,2019-08-03,Preventive,,2.7,559.9
2361,30,2019-08-24,Failure,Bearing wear,6.6,1832.8
2362,30,2019-08-31,Preventive,,2.7,717.18
2363,30,2019-09-30,Preventive,,1.0,876.2
2364,30,2019-10-12,Failure,Control fault,8.0,720.99
2365,30,2019-10-20,Failure,Motor overheat,10.0,2624.16
2366,30,2019-10-27,Preventive,,3.3,249.87
2367,30,2019-11-26,Preventive,,1.6,298.76
2368,30,2019-12-30,Preventive,,2.3,519.34
2369,30,2020-01-30,Preventive,,3.2,637.25
2370,30,2020-02-26,Preventive,,1.9,792.46
2371,30,2020-03-24,Preventive,,3.4,391.47
2372,30,2020-04-22,Preventive,,2.6,443.85
2373,30,2020-05-18,Preventive,,3.1,478.28
2374,30,2020-06-15,Preventive,,3.7,838.98
2375,30,2020-06-26,Failure,Control fault,6.4,497.83
2376,30,2020-07-16,Preventive,,4.0,543.95
2377,30,2020-08-01,Failure,Hydraulic leak,3.7,2381.84
2378,30,2020-08-14,Preventive,,3.2,874.14
2379,30,2020-09-12,Preventive,,3.2,368.68
2380,30,2020-10-14,Preventive,,2.7,498.45
2381,30,2020-11-16,Preventive,,2.1,604.34
2382,30,2020-12-12,Preventive,,3.4,668.13
2383,30,2021-01-05,Failure,Blade dull,0.7,3865.67
2384,30,2021-01-11,Preventive,,3.0,216.29
2385,30,2021-02-08,Preventive,,3.4,461.32
2386,30,2021-03-08,Preventive,,3.8,872.03
2387,30,2021-04-09,Preventive,,2.8,648.5
2388,30,2021-05-07,Preventive,,1.3,862.5
2389,30,2021-06-06,Preventive,,2.3,879.49
2390,30,2021-07-04,Preventive,,3.7,209.28
2391,30,2021-08-04,Preventive,,2.5,462.73
2392,30,2021-09-04,Preventive,,3.4,251.99
2393,30,2021-10-02,Preventive,,3.8,363.66
2394,30,2021-10-29,Preventive,,1.1,847.34
2395,30,2021-11-28,Preventive,,2.0,319.06
2396,30,2021-12-31,Preventive,,2.7,858.95
2397,30,2022-01-23,Failure,Control fault,1.6,1718.74
2398,30,2022-02-01,Preventive,,1.6,708.31
2399,30,2022-03-03,Preventive,,2.8,446.79
2400,30,2022-03-29,Preventive,,2.4,239.03
2401,30,2022-04-29,Preventive,,2.9,439.48
2402,30,2022-05-30,Preventive,,2.0,656.32
2403,30,2022-07-02,Preventive,,3.6,513.98
2404,30,2022-07-28,Failure,Roller misalignment,4.2,1086.6
2405,30,2022-08-01,Preventive,,3.8,529.94
2406,30,2022-08-30,Preventive,,3.7,570.96
2407,30,2022-09-29,Preventive,,3.0,594.18
2408,30,2022-11-01,Preventive,,1.8,845.3
2409,30,2022-12-03,Preventive,,3.3,286.56
2410,30,2022-12-30,Preventive,,2.6,222.29
2411,30,2023-01-05,Failure,Hydraulic leak,2.5,1268.71
2412,30,2023-01-27,Preventive,,2.5,887.25
2413,30,2023-03-02,Preventive,,2.0,768.64
2414,30,2023-03-12,Failure,Hydraulic leak,2.0,210.74
2415,30,2023-04-05,Preventive,,1.0,708.57
2416,30,2023-04-13,Failure,Blade dull,3.1,1945.65
2417,30,2023-05-06,Preventive,,1.3,577.01
2418,30,2023-06-02,Preventive,,2.0,530.21
2419,30,2023-07-02,Preventive,,3.7,733.0
2420,30,2023-08-05,Preventive,,3.4,684.12
2421,30,2023-08-23,Failure,Motor overheat,2.3,1730.5
2422,30,2023-09-05,Preventive,,1.3,564.97
2423,30,2023-10-06,Preventive,,2.6,329.96
2424,30,2023-10-12,Failure,Bearing wear,3.4,820.46
2425,30,2023-11-09,Preventive,,2.9,814.64
2426,30,2023-12-09,Preventive,,1.0,366.65
2427,31,2019-01-20,Failure,Roller misalignment,5.5,1587.85
2428,31,2019-01-27,Preventive,,3.9,282.2
2429,31,2019-02-22,Failure,Bearing wear,7.5,1957.44
2430,31,2019-02-26,Preventive,,3.7,411.97
2431,31,2019-04-01,Preventive,,2.8,260.95
2432,31,2019-04-08,Failure,Bearing wear,3.8,9962.06
2433,31,2019-04-22,Failure,Control fault,7.1,3364.87
2434,31,2019-05-01,Failure,Blade dull,3.2,1112.14
2435,31,2019-05-01,Failure,Control fault,1.1,1299.85
2436,31,2019-05-04,Preventive,,2.4,322.59
2437,31,2019-06-03,Preventive,,1.7,692.96
2438,31,2019-07-02,Preventive,,2.5,409.36
2439,31,2019-08-05,Preventive,,2.3,509.98
2440,31,2019-08-11,Failure,Control fault,3.6,4733.74
2441,31,2019-09-07,Preventive,,2.2,377.94
2442,31,2019-10-04,Preventive,,2.7,697.12
2443,31,2019-11-03,Preventive,,1.1,201.96
2444,31,2019-12-02,Preventive,,1.7,899.28
2445,31,2020-01-03,Preventive,,2.9,407.24
2446,31,2020-01-18,Failure,Bearing wear,4.5,2417.35
2447,31,2020-01-31,Preventive,,1.3,796.92
2448,31,2020-02-29,Preventive,,3.7,419.8
2449,31,2020-04-02,Preventive,,2.9,694.4
2450,31,2020-05-05,Preventive,,4.0,359.91
2451,31,2020-06-01,Preventive,,3.3,828.26
2452,31,2020-07-01,Preventive,,2.7,661.71
2453,31,2020-07-28,Preventive,,2.5,870.39
2454,31,2020-08-23,Preventive,,3.6,843.31
2455,31,2020-09-21,Preventive,,2.7,408.93
2456,31,2020-10-20,Preventive,,2.2,360.95
2457,31,2020-11-18,Preventive,,3.0,436.98
2458,31,2020-12-20,Preventive,,3.6,549.31
2459,31,2021-01-18,Preventive,,1.3,206.75
2460,31,2021-02-15,Preventive,,3.4,390.83
2461,31,2021-03-09,Failure,Web break,2.2,943.78
2462,31,2021-03-20,Preventive,,1.9,407.8
2463,31,2021-04-16,Preventive,,3.6,236.5
2464,31,2021-04-19,Failure,Bearing wear,8.3,1387.9
2465,31,2021-04-26,Failure,Roller misalignment,5.3,2297.66
2466,31,2021-05-13,Preventive,,1.9,719.96
2467,31,2021-06-10,Preventive,,2.4,782.44
2468,31,2021-07-11,Preventive,,1.8,722.5
2469,31,2021-08-07,Failure,Motor overheat,3.2,755.86
2470,31,2021-08-11,Preventive,,1.3,403.09
2471,31,2021-08-11,Failure,Blade dull,3.8,1614.63
2472,31,2021-08-18,Failure,Hydraulic leak,1.9,3828.77
2473,31,2021-09-11,Preventive,,3.9,646.31
2474,31,2021-10-14,Preventive,,1.4,856.21
2475,31,2021-11-11,Preventive,,1.1,440.17
2476,31,2021-12-14,Preventive,,3.7,640.88
2477,31,2022-01-09,Preventive,,2.7,531.38
2478,31,2022-02-11,Preventive,,1.8,352.9
2479,31,2022-03-13,Preventive,,3.7,649.65
2480,31,2022-04-08,Preventive,,1.8,504.36
2481,31,2022-04-25,Failure,Bearing wear,1.7,1431.45
2482,31,2022-05-04,Preventive,,2.7,658.36
2483,31,2022-05-30,Preventive,,3.7,856.92
2484,31,2022-06-30,Preventive,,2.3,247.4
2485,31,2022-08-03,Preventive,,3.1,322.44
2486,31,2022-08-30,Preventive,,2.1,550.56
2487,31,2022-09-18,Failure,Hydraulic leak,2.3,8235.28
2488,31,2022-09-26,Preventive,,2.2,774.13
2489,31,2022-10-30,Preventive,,3.9,544.7
2490,31,2022-11-25,Preventive,,3.1,883.94
2491,31,2022-12-22,Preventive,,3.4,330.42
2492,31,2023-01-21,Preventive,,3.6,787.13
2493,31,2023-02-22,Preventive,,2.4,394.03
2494,31,2023-03-21,Preventive,,1.3,390.98
2495,31,2023-04-16,Preventive,,2.1,711.4
2496,31,2023-05-18,Preventive,,3.7,270.34
2497,31,2023-05-21,Failure,Bearing wear,1.5,1523.68
2498,31,2023-06-19,Preventive,,1.3,319.83
2499,31,2023-07-15,Preventive,,2.4,270.22
2500,31,2023-08-12,Failure,Roller misalignment,1.9,3519.49
2501,31,2023-08-14,Preventive,,2.8,595.55
2502,31,2023-09-14,Preventive,,1.7,348.82
2503,31,2023-09-27,Failure,Control fault,5.2,677.94
2504,31,2023-10-16,Preventive,,2.3,773.67
2505,31,2023-11-14,Preventive,,3.5,788.93
2506,31,2023-12-16,Preventive,,2.5,325.64
2507,32,2019-01-15,Preventive,,3.8,709.17
2508,32,2019-01-27,Failure,Roller misalignment,4.9,8335.53
2509,32,2019-02-11,Preventive,,2.5,498.97
2510,32,2019-03-16,Preventive,,1.1,865.94
2511,32,2019-04-13,Preventive,,3.2,426.64
2512,32,2019-05-12,Preventive,,1.8,746.98
2513,32,2019-06-15,Preventive,,2.9,458.69
2514,32,2019-07-15,Preventive,,2.0,328.1
2515,32,2019-08-04,Failure,Blade dull,3.1,2245.12
2516,32,2019-08-11,Preventive,,1.2,703.19
2517,32,2019-09-11,Preventive,,2.2,261.52
2518,32,2019-10-10,Preventive,,1.6,625.43
2519,32,2019-10-28,Failure,Web break,2.0,5424.86
2520,32,2019-11-06,Preventive,,2.6,659.85
2521,32,2019-11-25,Failure,Motor overheat,6.2,530.04
2522,32,2019-12-04,Preventive,,3.8,418.31
2523,32,2020-01-05,Preventive,,3.8,231.24
2524,32,2020-02-03,Preventive,,1.7,775.59
2525,32,2020-03-07,Preventive,,2.1,418.12
2526,32,2020-04-03,Preventive,,1.5,461.17
2527,32,2020-05-03,Preventive,,1.4,817.49
2528,32,2020-05-30,Preventive,,4.0,598.42
2529,32,2020-06-26,Failure,Roller misalignment,3.3,1386.26
2530,32,2020-07-03,Preventive,,2.8,395.54
2531,32,2020-08-03,Preventive,,1.9,862.82
2532,32,2020-08-30,Preventive,,1.5,858.46
2533,32,2020-10-03,Preventive,,2.9,703.88
2534,32,2020-11-05,Preventive,,3.8,817.69
2535,32,2020-12-06,Preventive,,2.2,631.92
2536,32,2021-01-09,Preventive,,1.8,836.06
2537,32,2021-02-09,Preventive,,2.8,457.84
2538,32,2021-03-09,Preventive,,3.9,553.95
2539,32,2021-04-11,Preventive,,1.1,517.37
2540,32,2021-05-11,Failure,Motor overheat,4.9,13615.75
2541,32,2021-05-12,Preventive,,1.7,894.27
2542,32,2021-06-07,Preventive,,1.7,876.14
2543,32,2021-07-06,Preventive,,1.3,549.13
2544,32,2021-07-14,Failure,Hydraulic leak,5.0,1756.73
2545,32,2021-08-05,Failure,Blade dull,3.5,2289.46
2546,32,2021-08-08,Preventive,,1.5,691.99
2547,32,2021-09-06,Preventive,,2.4,777.34
2548,32,2021-10-02,Preventive,,2.0,522.33
2549,32,2021-11-04,Preventive,,2.8,540.5
2550,32,2021-11-12,Failure,Blade dull,4.9,2157.59
2551,32,2021-11-29,Failure,Hydraulic leak,3.7,599.12
2552,32,2021-12-05,Preventive,,2.9,642.51
2553,32,2022-01-04,Preventive,,2.7,580.82
2554,32,2022-01-14,Failure,Blade dull,14.8,1849.61
2555,32,2022-01-15,Failure,Bearing wear,1.1,2281.28
2556,32,2022-01-31,Preventive,,3.9,278.15
2557,32,2022-03-02,Preventive,,3.2,643.64
2558,32,2022-04-05,Preventive,,1.7,202.35
2559,32,2022-04-22,Failure,Control fault,2.8,1053.68
2560,32,2022-05-04,Preventive,,3.3,539.8
2561,32,2022-06-01,Preventive,,1.4,839.31
2562,32,2022-07-03,Preventive,,1.7,713.5
2563,32,2022-07-09,Failure,Motor overheat,8.5,1077.05
2564,32,2022-08-03,Preventive,,4.0,756.9
2565,32,2022-08-31,Preventive,,1.9,244.24
2566,32,2022-09-29,Preventive,,3.0,576.31
2567,32,2022-10-27,Preventive,,1.1,410.74
2568,32,2022-11-29,Preventive,,1.4,461.21
2569,32,2022-12-29,Preventive,,3.3,368.72
2570,32,2023-01-30,Preventive,,1.8,617.37
2571,32,2023-02-25,Preventive,,1.3,374.24
2572,32,2023-03-25,Preventive,,3.6,652.16
2573,32,2023-04-28,Preventive,,2.0,420.0
2574,32,2023-05-29,Preventive,,3.3,216.33
2575,32,2023-06-25,Preventive,,3.3,639.28
2576,32,2023-07-27,Preventive,,1.1,486.39
2577,32,2023-07-31,Failure,Control fault,4.3,1746.49
2578,32,2023-08-30,Preventive,,3.9,362.52
2579,32,2023-09-22,Failure,Hydraulic leak,10.9,3033.84
2580,32,2023-10-01,Preventive,,2.6,484.53
2581,32,2023-11-02,Preventive,,4.0,405.53
2582,32,2023-11-30,Preventive,,2.4,612.39
2583,32,2023-12-31,Preventive,,3.3,630.17
2584,33,2019-01-27,Preventive,,4.0,545.87
2585,33,2019-02-08,Failure,Blade dull,2.1,739.87
2586,33,2019-03-02,Preventive,,1.7,219.76
2587,33,2019-03-14,Failure,Blade dull,3.4,2289.48
