order_id,order_date,customer_id,branch_id,sales_rep_employee_id,channel,order_status,ship_date,discount_pct
4843,2022-05-03,1376,1,238,Phone,Returned,2022-05-04,0.0
4848,2022-01-31,1653,1,104,Field Sales,Fulfilled,2022-02-01,0.0
4872,2022-11-25,996,1,5,Field Sales,Fulfilled,2022-11-28,0.05
4885,2022-07-22,1343,1,279,Field Sales,Fulfilled,2022-07-24,0.1
4917,2022-06-10,2446,1,6,Field Sales,Fulfilled,2022-06-11,0.1
4924,2022-10-17,1020,1,6,Phone,Fulfilled,2022-10-18,0.1
4926,2022-02-25,1130,1,104,Field Sales,Fulfilled,2022-03-01,0.0
4927,2022-12-21,1273,1,238,Field Sales,Fulfilled,2022-12-24,0.0
4935,2022-09-25,810,1,279,Field Sales,Fulfilled,2022-09-26,0.15
4947,2022-05-19,2443,1,2,Online,Fulfilled,2022-05-24,0.05
4949,2022-01-04,1175,1,104,Online,Fulfilled,2022-01-05,0.0
4955,2022-05-17,470,1,104,Phone,Fulfilled,2022-05-20,0.1
4958,2022-12-05,262,1,7,Online,Fulfilled,2022-12-07,0.0
4963,2022-06-25,1100,1,6,Phone,Fulfilled,2022-06-30,0.0
4987,2022-04-25,74,1,18,Phone,Fulfilled,2022-04-27,0.0
5001,2022-05-17,498,1,3,Field Sales,Fulfilled,2022-05-18,0.15
5030,2022-05-03,2466,1,83,Online,Fulfilled,2022-05-07,0.0
5035,2022-01-30,2325,1,3,Phone,Fulfilled,2022-02-01,0.0
5062,2022-01-08,1326,1,6,Phone,Fulfilled,2022-01-10,0.0
5077,2022-01-06,748,1,83,Phone,Fulfilled,2022-01-11,0.0
5078,2022-10-17,917,1,6,Field Sales,Fulfilled,2022-10-19,0.0
5105,2022-01-05,703,1,104,Online,Fulfilled,2022-01-10,0.0
5120,2022-02-24,1374,1,5,Phone,Fulfilled,2022-02-26,0.05
5128,2022-05-02,2419,1,2,Phone,Fulfilled,2022-05-07,0.1
5152,2022-06-21,1843,1,6,Phone,Fulfilled,2022-06-25,0.0
5171,2022-09-08,1328,1,83,Field Sales,Fulfilled,2022-09-09,0.05
5181,2022-04-13,1213,1,161,Phone,Fulfilled,2022-04-15,0.0
5186,2022-02-23,1358,1,161,Phone,Fulfilled,2022-02-28,0.0
5206,2022-09-15,899,1,3,Phone,Fulfilled,2022-09-20,0.0
5212,2022-09-20,1408,1,83,Phone,Cancelled,,0.0
5225,2022-05-05,1326,1,161,Field Sales,Returned,2022-05-08,0.0
5245,2022-11-01,1764,1,6,Field Sales,Fulfilled,2022-11-03,0.05
5262,2022-07-15,1883,1,238,Field Sales,Returned,2022-07-17,0.0
5263,2022-11-02,1616,1,2,Phone,Fulfilled,2022-11-04,0.05
5278,2022-09-03,1664,1,238,Online,Fulfilled,2022-09-06,0.1
5285,2022-06-08,792,1,18,Phone,Returned,2022-06-13,0.0
5292,2022-11-18,1634,1,2,Field Sales,Fulfilled,2022-11-23,0.0
5313,2022-07-21,1689,1,3,Phone,Fulfilled,2022-07-23,0.05
5332,2022-05-30,1259,1,161,Phone,Fulfilled,2022-05-31,0.0
5335,2022-06-07,627,1,3,Phone,Returned,2022-06-10,0.0
5351,2022-09-27,965,1,83,Field Sales,Fulfilled,2022-09-28,0.0
5364,2022-06-08,160,1,6,Field Sales,Returned,2022-06-09,0.1
5365,2022-10-08,793,1,18,Field Sales,Fulfilled,2022-10-09,0.0
5379,2022-11-18,269,1,3,Phone,Fulfilled,2022-11-23,0.05
5385,2022-04-29,877,1,7,Field Sales,Fulfilled,2022-05-03,0.05
5396,2022-03-09,1296,1,161,Phone,Fulfilled,2022-03-12,0.05
5398,2022-08-28,578,1,7,Phone,Fulfilled,2022-09-02,0.0
5415,2022-09-27,156,1,6,Field Sales,Fulfilled,2022-09-30,0.1
5429,2022-08-13,360,1,279,Field Sales,Fulfilled,2022-08-17,0.05
5445,2022-09-23,2352,1,3,Field Sales,Fulfilled,2022-09-24,0.1
5496,2022-01-29,596,1,3,Field Sales,Fulfilled,2022-02-01,0.0
5553,2022-11-22,2322,1,279,Phone,Fulfilled,2022-11-27,0.0
5557,2022-11-21,2438,1,104,Phone,Fulfilled,2022-11-23,0.05
5570,2022-09-02,559,1,238,Field Sales,Fulfilled,2022-09-03,0.1
5588,2022-09-22,1794,1,279,Field Sales,Fulfilled,2022-09-25,0.0
5603,2022-06-21,245,1,3,Field Sales,Returned,2022-06-25,0.1
5626,2022-01-26,1042,1,18,Online,Fulfilled,2022-01-30,0.0
5631,2022-08-27,1235,1,2,Field Sales,Fulfilled,2022-08-29,0.0
5633,2022-06-03,2143,1,6,Online,Fulfilled,2022-06-08,0.0
5640,2022-10-24,164,1,104,Online,Fulfilled,2022-10-29,0.1
5660,2022-08-10,963,1,5,Field Sales,Fulfilled,2022-08-12,0.0
5681,2022-02-17,2008,1,2,Field Sales,Cancelled,,0.05
5684,2022-05-31,1592,1,238,Field Sales,Fulfilled,2022-06-01,0.05
5746,2022-04-04,2087,1,7,Field Sales,Fulfilled,2022-04-09,0.0
5750,2022-04-05,1824,1,104,Field Sales,Fulfilled,2022-04-06,0.1
5754,2022-05-04,2330,1,6,Field Sales,Returned,2022-05-06,0.1
5767,2022-04-28,1136,1,279,Field Sales,Fulfilled,2022-04-29,0.0
5792,2022-08-25,1824,1,3,Phone,Returned,2022-08-27,0.0
5810,2022-05-20,612,1,3,Online,Fulfilled,2022-05-21,0.0
5862,2022-11-08,690,1,3,Phone,Fulfilled,2022-11-13,0.05
5863,2022-11-21,1259,1,18,Phone,Fulfilled,2022-11-25,0.0
5881,2022-07-08,2130,1,279,Field Sales,Fulfilled,2022-07-10,0.0
5905,2022-11-08,1887,1,161,Field Sales,Fulfilled,2022-11-13,0.0
5929,2022-11-29,945,1,2,Field Sales,Fulfilled,2022-11-30,0.1
5934,2022-12-06,1699,1,83,Phone,Fulfilled,2022-12-07,0.0
5943,2022-01-28,1732,1,238,Field Sales,Fulfilled,2022-01-29,0.15
5971,2022-03-31,436,1,18,Online,Fulfilled,2022-04-05,0.05
5972,2022-10-04,2334,1,7,Phone,Fulfilled,2022-10-07,0.05
6004,2022-10-12,1329,1,2,Phone,Fulfilled,2022-10-13,0.0
6009,2022-04-03,593,1,238,Phone,Fulfilled,2022-04-06,0.0
6019,2022-07-04,1082,1,5,Phone,Fulfilled,2022-07-07,0.0
6036,2022-09-26,658,1,238,Phone,Fulfilled,2022-10-01,0.1
6058,2022-02-15,1204,1,104,Field Sales,Fulfilled,2022-02-18,0.0
6068,2022-04-28,1461,1,7,Phone,Returned,2022-05-01,0.0
6073,2022-11-25,2378,1,104,Phone,Fulfilled,2022-11-30,0.0
6082,2022-04-13,1114,1,161,Field Sales,Fulfilled,2022-04-18,0.0
6103,2022-12-13,2447,1,161,Field Sales,Returned,2022-12-17,0.0
6128,2022-09-15,1108,1,18,Field Sales,Fulfilled,2022-09-16,0.05
6154,2022-03-31,1999,1,18,Field Sales,Fulfilled,2022-04-02,0.1
6156,2022-07-18,1857,1,2,Field Sales,Fulfilled,2022-07-19,0.1
6172,2022-03-11,2491,1,6,Online,Fulfilled,2022-03-13,0.15
6187,2022-06-13,2151,1,3,Phone,Fulfilled,2022-06-18,0.0
6189,2022-10-24,1305,1,238,Field Sales,Fulfilled,2022-10-28,0.05
6194,2022-04-28,2029,1,104,Phone,Fulfilled,2022-05-02,0.0
6201,2022-08-28,1879,1,279,Field Sales,Fulfilled,2022-08-29,0.05
6207,2022-03-11,2500,1,104,Field Sales,Fulfilled,2022-03-15,0.05
6210,2022-01-22,987,1,104,Phone,Fulfilled,2022-01-27,0.1
6235,2022-06-25,866,1,3,Phone,Fulfilled,2022-06-30,0.0
6254,2022-10-31,1562,1,161,Phone,Fulfilled,2022-11-03,0.0
6258,2022-10-31,1461,1,3,Phone,Fulfilled,2022-11-04,0.0
6259,2022-07-11,162,1,18,Field Sales,Fulfilled,2022-07-14,0.0
6280,2022-07-24,1377,1,5,Phone,Fulfilled,2022-07-29,0.1
6295,2022-01-04,2494,1,161,Field Sales,Fulfilled,2022-01-08,0.1
6301,2022-09-21,1155,1,238,Online,Fulfilled,2022-09-26,0.05
6324,2022-10-04,1019,1,18,Phone,Fulfilled,2022-10-07,0.0
6389,2022-07-22,196,1,2,Field Sales,Fulfilled,2022-07-24,0.1
6402,2022-09-27,1399,1,161,Field Sales,Fulfilled,2022-09-29,0.0
6414,2022-06-06,2403,1,83,Phone,Fulfilled,2022-06-08,0.0
6427,2022-12-02,1356,1,5,Field Sales,Fulfilled,2022-12-05,0.0
6435,2022-09-05,2434,1,6,Phone,Fulfilled,2022-09-09,0.0
6468,2022-07-20,340,1,161,Field Sales,Fulfilled,2022-07-25,0.05
6470,2022-11-15,118,1,5,Field Sales,Fulfilled,2022-11-19,0.0
6481,2022-10-15,793,1,2,Phone,Fulfilled,2022-10-18,0.15
6487,2022-11-21,1780,1,18,Online,Fulfilled,2022-11-26,0.0
6492,2022-12-04,356,1,238,Field Sales,Fulfilled,2022-12-05,0.0
6506,2022-10-31,1428,1,2,Phone,Fulfilled,2022-11-04,0.05
6528,2022-04-25,1724,1,3,Phone,Fulfilled,2022-04-26,0.0
6543,2022-07-08,1531,1,3,Field Sales,Fulfilled,2022-07-12,0.0
6548,2022-12-21,1680,1,6,Phone,Fulfilled,2022-12-26,0.1
6556,2022-11-20,1044,1,6,Field Sales,Fulfilled,2022-11-25,0.0
6557,2022-05-25,912,1,104,Phone,Returned,2022-05-27,0.0
6569,2022-06-21,1979,1,7,Phone,Fulfilled,2022-06-22,0.0
6585,2022-12-05,2283,1,6,Phone,Fulfilled,2022-12-06,0.05
6590,2022-02-17,2359,1,279,Online,Fulfilled,2022-02-22,0.0
6599,2022-09-02,1118,1,279,Phone,Fulfilled,2022-09-06,0.0
6608,2022-04-18,2061,1,3,Phone,Fulfilled,2022-04-21,0.0
6609,2022-11-05,475,1,3,Field Sales,Fulfilled,2022-11-09,0.05
6646,2022-03-08,644,1,161,Field Sales,Fulfilled,2022-03-09,0.05
6662,2022-10-04,1259,1,18,Field Sales,Fulfilled,2022-10-08,0.0
6678,2022-12-12,2363,1,7,Phone,Returned,2022-12-15,0.0
6724,2022-05-23,2418,1,238,Field Sales,Fulfilled,2022-05-28,0.0
6725,2022-07-26,1971,1,6,Phone,Fulfilled,2022-07-29,0.1
6732,2022-09-12,1210,1,83,Field Sales,Fulfilled,2022-09-14,0.05
6758,2022-12-01,502,1,161,Field Sales,Cancelled,,0.0
6783,2022-05-20,808,1,83,Phone,Fulfilled,2022-05-24,0.0
6800,2022-09-09,1519,1,279,Phone,Fulfilled,2022-09-10,0.05
6801,2022-04-10,2373,1,3,Phone,Fulfilled,2022-04-15,0.0
6820,2022-10-17,2441,1,18,Field Sales,Fulfilled,2022-10-18,0.1
6839,2022-06-16,1706,1,279,Phone,Returned,2022-06-18,0.05
6886,2022-10-25,1376,1,5,Field Sales,Fulfilled,2022-10-29,0.0
6937,2022-10-19,223,1,238,Phone,Fulfilled,2022-10-21,0.1
6939,2022-05-31,1928,1,2,Online,Fulfilled,2022-06-01,0.05
6942,2022-09-04,1135,1,5,Phone,Fulfilled,2022-09-08,0.0
6947,2022-07-10,2088,1,104,Field Sales,Fulfilled,2022-07-15,0.15
6950,2022-08-16,1826,1,6,Phone,Returned,2022-08-19,0.05
6970,2022-04-17,578,1,279,Field Sales,Fulfilled,2022-04-19,0.0
6975,2022-05-27,501,1,238,Online,Returned,2022-05-30,0.1
6980,2022-12-13,1959,1,18,Field Sales,Fulfilled,2022-12-17,0.0
6982,2022-02-11,1771,1,83,Field Sales,Fulfilled,2022-02-16,0.0
7046,2022-11-18,1403,1,161,Field Sales,Fulfilled,2022-11-21,0.0
7063,2022-09-14,2145,1,18,Field Sales,Fulfilled,2022-09-18,0.0
7083,2022-10-25,1323,1,7,Phone,Fulfilled,2022-10-30,0.0
7104,2022-12-09,50,1,6,Field Sales,Fulfilled,2022-12-14,0.0
7112,2022-04-07,1946,1,83,Field Sales,Fulfilled,2022-04-11,0.0
7132,2022-01-11,1441,1,238,Field Sales,Fulfilled,2022-01-14,0.0
7140,2022-08-26,2323,1,7,Field Sales,Cancelled,,0.0
7146,2022-07-15,1359,1,279,Field Sales,Fulfilled,2022-07-18,0.0
7154,2022-09-28,2018,1,104,Field Sales,Fulfilled,2022-09-29,0.15
7165,2022-11-29,1846,1,161,Field Sales,Fulfilled,2022-12-01,0.0
7166,2022-11-22,1656,1,83,Phone,Fulfilled,2022-11-25,0.05
7194,2022-04-26,1490,1,279,Field Sales,Fulfilled,2022-04-27,0.05
7198,2022-04-05,240,1,238,Phone,Fulfilled,2022-04-08,0.0
7215,2022-07-19,2048,1,6,Phone,Fulfilled,2022-07-20,0.0
7227,2022-12-13,1801,1,5,Field Sales,Fulfilled,2022-12-16,0.15
7234,2022-11-23,1246,1,18,Phone,Fulfilled,2022-11-24,0.0
7244,2022-05-26,1765,1,2,Field Sales,Fulfilled,2022-05-30,0.0
7246,2022-11-21,1398,1,2,Phone,Fulfilled,2022-11-23,0.05
7288,2022-10-13,2470,1,18,Phone,Fulfilled,2022-10-18,0.05
7315,2022-09-08,198,1,2,Field Sales,Fulfilled,2022-09-09,0.0
7325,2022-12-27,1042,1,7,Phone,Fulfilled,2022-12-28,0.1
7345,2022-10-19,1304,1,5,Field Sales,Fulfilled,2022-10-20,0.0
7364,2022-06-29,2201,1,7,Field Sales,Returned,2022-06-30,0.0
7368,2022-04-30,616,1,3,Field Sales,Fulfilled,2022-05-04,0.1
7369,2022-07-29,1988,1,161,Field Sales,Cancelled,,0.0
7379,2022-12-17,1134,1,2,Field Sales,Fulfilled,2022-12-21,0.0
7387,2022-02-21,1823,1,6,Phone,Cancelled,,0.0
7415,2022-11-17,16,1,161,Field Sales,Fulfilled,2022-11-21,0.05
7438,2022-01-28,867,1,161,Field Sales,Fulfilled,2022-01-30,0.15
7445,2022-10-31,1207,1,104,Online,Fulfilled,2022-11-01,0.05
7454,2022-05-11,1623,1,279,Online,Returned,2022-05-15,0.0
7462,2022-09-16,1167,1,279,Online,Fulfilled,2022-09-20,0.0
7472,2022-07-18,178,1,238,Phone,Fulfilled,2022-07-20,0.0
7477,2022-11-03,1165,1,18,Field Sales,Fulfilled,2022-11-06,0.0
7499,2022-08-22,467,1,6,Online,Fulfilled,2022-08-24,0.05
7526,2022-12-16,936,1,2,Field Sales,Fulfilled,2022-12-20,0.0
7531,2022-03-11,1114,1,83,Online,Fulfilled,2022-03-14,0.0
7533,2022-07-15,201,1,6,Phone,Fulfilled,2022-07-19,0.0
7577,2022-05-23,2007,1,238,Phone,Fulfilled,2022-05-26,0.05
7592,2022-02-18,2190,1,18,Field Sales,Cancelled,,0.1
7599,2022-06-23,1028,1,3,Phone,Fulfilled,2022-06-25,0.0
7643,2022-11-09,1418,1,7,Phone,Fulfilled,2022-11-12,0.0
7644,2022-11-20,1777,1,2,Phone,Fulfilled,2022-11-22,0.0
7650,2022-12-01,1043,1,161,Online,Fulfilled,2022-12-05,0.0
7657,2022-09-09,1788,1,279,Phone,Fulfilled,2022-09-14,0.0
7664,2022-12-06,1229,1,83,Phone,Fulfilled,2022-12-08,0.0
7678,2022-01-03,1513,1,3,Field Sales,Fulfilled,2022-01-04,0.0
7699,2022-09-30,1338,1,6,Field Sales,Fulfilled,2022-10-04,0.0
7703,2022-08-02,2415,1,18,Field Sales,Fulfilled,2022-08-05,0.0
7705,2022-07-13,353,1,5,Field Sales,Fulfilled,2022-07-17,0.05
7725,2022-02-01,1112,1,7,Phone,Fulfilled,2022-02-02,0.1
7728,2022-03-18,133,1,5,Field Sales,Fulfilled,2022-03-21,0.0
7747,2022-03-21,687,1,3,Field Sales,Fulfilled,2022-03-22,0.05
7777,2022-10-13,830,1,2,Online,Fulfilled,2022-10-15,0.15
7778,2022-02-07,784,1,18,Phone,Fulfilled,2022-02-11,0.1
7781,2022-06-19,1873,1,2,Online,Fulfilled,2022-06-22,0.0
7782,2022-10-30,20,1,279,Online,Fulfilled,2022-11-01,0.0
7787,2022-06-17,2009,1,279,Online,Fulfilled,2022-06-20,0.1
7794,2022-11-03,793,1,5,Field Sales,Fulfilled,2022-11-06,0.05
7798,2022-12-13,88,1,7,Field Sales,Fulfilled,2022-12-14,0.0
7804,2022-09-05,35,1,3,Field Sales,Fulfilled,2022-09-06,0.1
7812,2022-07-30,1084,1,279,Field Sales,Returned,2022-08-01,0.1
7827,2022-07-04,1670,1,6,Phone,Fulfilled,2022-07-08,0.1
7834,2022-12-12,2332,1,7,Field Sales,Fulfilled,2022-12-15,0.0
7841,2022-12-14,1264,1,279,Field Sales,Fulfilled,2022-12-17,0.0
7846,2022-11-01,1752,1,6,Phone,Fulfilled,2022-11-05,0.0
7853,2022-05-12,2443,1,238,Phone,Fulfilled,2022-05-13,0.0
7858,2022-08-19,787,1,2,Field Sales,Fulfilled,2022-08-21,0.0
7879,2022-11-23,1552,1,7,Phone,Fulfilled,2022-11-24,0.0
7881,2022-09-15,1927,1,7,Field Sales,Fulfilled,2022-09-20,0.0
7882,2022-10-26,1015,1,2,Field Sales,Fulfilled,2022-10-30,0.1
7889,2022-09-24,88,1,2,Field Sales,Fulfilled,2022-09-28,0.1
7910,2022-12-21,1298,1,2,Field Sales,Fulfilled,2022-12-26,0.0
7917,2022-04-14,1381,1,238,Field Sales,Fulfilled,2022-04-17,0.05
7931,2022-07-07,188,1,161,Phone,Fulfilled,2022-07-08,0.1
7936,2022-04-08,743,1,104,Online,Returned,2022-04-10,0.0
7954,2022-09-02,1228,1,3,Phone,Fulfilled,2022-09-05,0.0
7959,2022-09-16,1331,1,238,Field Sales,Returned,2022-09-20,0.0
7984,2022-09-02,304,1,104,Online,Fulfilled,2022-09-07,0.0
7987,2022-01-01,1695,1,7,Online,Fulfilled,2022-01-05,0.0
8032,2022-03-23,14,1,6,Phone,Fulfilled,2022-03-28,0.0
8042,2022-10-18,350,1,104,Phone,Fulfilled,2022-10-19,0.05
8047,2022-05-02,2392,1,104,Online,Fulfilled,2022-05-05,0.0
8049,2022-08-15,1131,1,161,Field Sales,Fulfilled,2022-08-19,0.0
8063,2022-01-19,2481,1,3,Field Sales,Fulfilled,2022-01-24,0.05
8064,2022-06-23,346,1,6,Online,Fulfilled,2022-06-24,0.0
8069,2022-05-29,1100,1,238,Field Sales,Fulfilled,2022-06-01,0.05
8086,2022-07-29,726,1,238,Field Sales,Fulfilled,2022-08-02,0.15
8095,2022-03-22,1966,1,6,Phone,Fulfilled,2022-03-24,0.0
8096,2022-05-05,232,1,104,Field Sales,Fulfilled,2022-05-07,0.0
8125,2022-12-07,1666,1,5,Phone,Fulfilled,2022-12-09,0.05
8133,2022-01-11,916,1,104,Field Sales,Fulfilled,2022-01-12,0.0
8141,2022-12-18,580,1,7,Phone,Fulfilled,2022-12-19,0.1
8219,2022-07-01,1751,1,104,Phone,Returned,2022-07-06,0.1
8226,2022-04-20,1890,1,161,Phone,Fulfilled,2022-04-22,0.0
8231,2022-10-03,1778,1,238,Phone,Fulfilled,2022-10-06,0.1
8237,2022-05-31,199,1,104,Phone,Fulfilled,2022-06-04,0.0
8249,2022-07-27,2147,1,2,Field Sales,Fulfilled,2022-07-28,0.1
8274,2022-09-15,1208,1,3,Field Sales,Fulfilled,2022-09-17,0.05
8281,2022-03-18,710,1,6,Online,Cancelled,,0.05
8285,2022-02-10,1359,1,2,Phone,Fulfilled,2022-02-11,0.15
8305,2022-04-07,278,1,6,Field Sales,Fulfilled,2022-04-08,0.1
8310,2022-03-21,1383,1,279,Field Sales,Fulfilled,2022-03-26,0.0
8311,2022-03-04,1450,1,2,Field Sales,Fulfilled,2022-03-07,0.1
8347,2022-10-05,2114,1,2,Field Sales,Fulfilled,2022-10-10,0.0
8349,2022-03-21,295,1,5,Online,Cancelled,,0.05
8384,2022-09-29,308,1,238,Field Sales,Fulfilled,2022-10-03,0.0
8390,2022-08-24,1539,1,279,Phone,Fulfilled,2022-08-27,0.15
8400,2022-01-30,781,1,83,Field Sales,Fulfilled,2022-02-01,0.1
8420,2022-06-04,1615,1,5,Phone,Fulfilled,2022-06-06,0.1
8474,2022-09-13,1340,1,161,Phone,Fulfilled,2022-09-14,0.0
8485,2022-10-25,1828,1,2,Field Sales,Fulfilled,2022-10-29,0.0
8507,2022-11-04,564,1,279,Field Sales,Fulfilled,2022-11-06,0.15
8526,2022-01-12,1277,1,3,Phone,Cancelled,,0.1
8532,2022-09-27,161,1,3,Field Sales,Fulfilled,2022-10-02,0.1
8549,2022-10-27,455,1,5,Phone,Fulfilled,2022-10-31,0.1
8566,2022-01-25,1082,1,104,Field Sales,Fulfilled,2022-01-30,0.05
8569,2022-04-04,943,1,161,Phone,Fulfilled,2022-04-06,0.0
8578,2022-06-10,791,1,83,Field Sales,Fulfilled,2022-06-13,0.0
8605,2022-08-08,1243,1,161,Phone,Fulfilled,2022-08-12,0.0
8643,2022-05-25,1597,1,279,Field Sales,Fulfilled,2022-05-30,0.05
8652,2022-09-12,1815,1,238,Field Sales,Fulfilled,2022-09-15,0.0
8662,2022-04-20,1375,1,6,Field Sales,Fulfilled,2022-04-24,0.0
8670,2022-01-12,2332,1,7,Field Sales,Returned,2022-01-15,0.0
8689,2022-11-27,1929,1,2,Field Sales,Fulfilled,2022-11-29,0.05
8702,2022-11-16,223,1,5,Field Sales,Fulfilled,2022-11-20,0.15
8742,2022-08-29,1156,1,3,Online,Fulfilled,2022-09-02,0.1
8743,2022-06-03,1814,1,7,Field Sales,Fulfilled,2022-06-07,0.05
8745,2022-08-08,874,1,6,Field Sales,Fulfilled,2022-08-09,0.1
8774,2022-07-26,222,1,279,Phone,Fulfilled,2022-07-31,0.1
8807,2022-09-09,1289,1,238,Online,Fulfilled,2022-09-13,0.1
8810,2022-05-03,1344,1,104,Phone,Fulfilled,2022-05-04,0.0
8813,2022-05-16,2377,1,18,Field Sales,Fulfilled,2022-05-21,0.1
8821,2022-08-04,1898,1,5,Phone,Fulfilled,2022-08-07,0.05
8822,2022-08-20,1376,1,2,Online,Fulfilled,2022-08-24,0.0
8826,2022-07-27,298,1,5,Field Sales,Fulfilled,2022-07-28,0.0
8859,2022-03-19,281,1,238,Phone,Fulfilled,2022-03-22,0.05
8869,2022-09-07,1275,1,104,Phone,Fulfilled,2022-09-09,0.05
8891,2022-03-14,1688,1,279,Field Sales,Returned,2022-03-16,0.0
8894,2022-11-25,627,1,6,Phone,Fulfilled,2022-11-28,0.05
8944,2022-07-29,2088,1,83,Phone,Fulfilled,2022-08-03,0.0
8945,2022-06-06,761,1,83,Field Sales,Fulfilled,2022-06-10,0.0
8948,2022-06-09,642,1,6,Field Sales,Fulfilled,2022-06-10,0.0
8959,2022-03-18,1708,1,3,Field Sales,Fulfilled,2022-03-21,0.05
8982,2022-05-26,1456,1,279,Online,Fulfilled,2022-05-30,0.05
9004,2022-12-12,373,1,83,Online,Returned,2022-12-15,0.0
9011,2022-02-17,1151,1,2,Phone,Fulfilled,2022-02-21,0.05
9031,2022-11-04,125,1,104,Field Sales,Fulfilled,2022-11-09,0.0
9039,2022-05-19,1631,1,2,Field Sales,Fulfilled,2022-05-21,0.0
9041,2022-09-27,132,1,161,Field Sales,Fulfilled,2022-09-29,0.0
9056,2022-05-17,1379,1,238,Field Sales,Fulfilled,2022-05-22,0.1
9060,2022-06-15,1070,1,5,Online,Fulfilled,2022-06-20,0.05
9091,2022-12-06,189,1,6,Phone,Fulfilled,2022-12-08,0.0
9102,2022-10-26,1719,1,238,Field Sales,Fulfilled,2022-10-28,0.05
9126,2022-02-27,285,1,18,Field Sales,Fulfilled,2022-02-28,0.05
9134,2022-08-28,1134,1,3,Phone,Fulfilled,2022-08-29,0.05
9144,2022-06-29,2324,1,2,Phone,Cancelled,,0.0
9150,2022-03-14,2365,1,83,Field Sales,Fulfilled,2022-03-18,0.0
9153,2022-01-24,1980,1,3,Phone,Fulfilled,2022-01-27,0.0
9162,2022-10-12,2078,1,279,Field Sales,Fulfilled,2022-10-15,0.05
9163,2022-01-18,2116,1,161,Phone,Fulfilled,2022-01-21,0.05
9184,2022-08-04,2176,1,5,Online,Fulfilled,2022-08-05,0.0
9217,2022-02-21,2350,1,238,Field Sales,Fulfilled,2022-02-26,0.0
9231,2022-04-02,751,1,104,Field Sales,Fulfilled,2022-04-05,0.0
9255,2022-11-03,1299,1,18,Field Sales,Fulfilled,2022-11-05,0.0
9293,2022-11-26,625,1,5,Field Sales,Fulfilled,2022-12-01,0.0
9316,2022-06-17,691,1,6,Phone,Fulfilled,2022-06-21,0.15
9320,2022-11-14,524,1,2,Phone,Cancelled,,0.0
9324,2022-07-25,2243,1,104,Field Sales,Fulfilled,2022-07-26,0.0
9343,2022-07-07,736,1,7,Field Sales,Fulfilled,2022-07-12,0.0
9352,2022-10-13,2259,1,3,Field Sales,Fulfilled,2022-10-17,0.05
9354,2022-10-11,2143,1,3,Phone,Fulfilled,2022-10-16,0.0
9359,2022-04-22,610,1,238,Field Sales,Fulfilled,2022-04-25,0.0
9360,2022-07-12,1868,1,6,Phone,Fulfilled,2022-07-15,0.15
9369,2022-10-27,1154,1,161,Phone,Fulfilled,2022-10-30,0.1
9373,2022-03-07,1555,1,3,Online,Fulfilled,2022-03-09,0.05
9375,2022-09-27,451,1,238,Online,Fulfilled,2022-09-28,0.0
9419,2022-07-18,2099,1,83,Field Sales,Fulfilled,2022-07-22,0.0
9430,2022-01-04,2189,1,6,Field Sales,Fulfilled,2022-01-05,0.0
9452,2022-07-01,1234,1,238,Field Sales,Fulfilled,2022-07-05,0.05
9458,2022-07-05,1473,1,279,Online,Fulfilled,2022-07-08,0.0
9477,2022-04-11,1500,1,161,Field Sales,Fulfilled,2022-04-15,0.1
9527,2022-02-17,2180,1,18,Online,Fulfilled,2022-02-20,0.0
9530,2022-09-27,1192,1,3,Phone,Fulfilled,2022-10-02,0.0
9575,2022-11-14,1443,1,161,Field Sales,Fulfilled,2022-11-16,0.15
9582,2022-01-25,1223,1,5,Field Sales,Fulfilled,2022-01-28,0.15
9586,2022-12-07,45,1,161,Field Sales,Fulfilled,2022-12-11,0.0
9607,2022-11-05,2093,1,161,Field Sales,Fulfilled,2022-11-06,0.05
9667,2022-06-23,501,1,161,Field Sales,Fulfilled,2022-06-25,0.1
9701,2022-05-30,1081,1,3,Phone,Fulfilled,2022-06-01,0.0
9712,2022-02-05,1345,1,3,Field Sales,Fulfilled,2022-02-09,0.0
9732,2022-08-21,1349,1,18,Phone,Fulfilled,2022-08-22,0.0
9749,2022-12-06,633,1,104,Field Sales,Fulfilled,2022-12-09,0.05
9800,2022-12-13,780,1,238,Field Sales,Fulfilled,2022-12-14,0.0
9802,2022-02-28,166,1,7,Online,Fulfilled,2022-03-03,0.1
9809,2022-08-19,65,1,6,Field Sales,Fulfilled,2022-08-22,0.05
9810,2022-03-16,1289,1,7,Phone,Fulfilled,2022-03-20,0.0
9848,2022-04-04,1010,1,104,Phone,Fulfilled,2022-04-09,0.05
9868,2022-09-28,357,1,5,Field Sales,Fulfilled,2022-09-29,0.1
9870,2022-03-25,1016,1,6,Online,Fulfilled,2022-03-29,0.05
9871,2022-01-12,2361,1,18,Phone,Fulfilled,2022-01-16,0.0
9919,2022-10-04,256,1,279,Field Sales,Fulfilled,2022-10-06,0.0
9970,2022-04-24,516,1,83,Field Sales,Fulfilled,2022-04-27,0.1
9976,2022-07-25,1185,1,238,Field Sales,Fulfilled,2022-07-30,0.05
10031,2022-05-13,2175,1,5,Phone,Fulfilled,2022-05-16,0.0
10052,2022-01-11,1807,1,3,Online,Returned,2022-01-15,0.0
10055,2022-06-18,1910,1,2,Phone,Fulfilled,2022-06-20,0.0
10120,2022-05-04,1155,1,7,Field Sales,Fulfilled,2022-05-07,0.1
