machine_id,date,temp_mean,vib_mean,pres_mean,cur_mean,hum_mean,temp_mean_roll7,temp_mean_roll7_std,vib_mean_roll7,vib_mean_roll7_std,pres_mean_roll7,pres_mean_roll7_std,cur_mean_roll7,cur_mean_roll7_std,units_produced,scrap_units,machine_type,criticality,rated_capacity_units_hr,machine_age_days,days_since_maintenance,failed_within_7_days
1,2022-06-03,58.867,2.41,84.773,33.017,53.3,58.873,0.774,2.236,0.137,85.217,1.891,33.693,0.447,6593.0,141.0,Wrapper,2,600,2650,6.0,0
1,2022-06-04,60.09,2.097,87.197,32.243,55.267,59.093,0.879,2.247,0.117,85.42,2.032,33.464,0.697,5397.0,100.0,Wrapper,2,600,2651,7.0,0
1,2022-06-05,58.487,2.499,83.357,33.813,53.6,58.836,0.72,2.265,0.145,85.012,2.131,33.53,0.706,4382.0,66.0,Wrapper,2,600,2652,8.0,0
1,2022-06-06,58.047,2.187,84.127,33.53,54.333,58.71,0.776,2.266,0.145,84.467,1.701,33.485,0.692,5852.0,169.0,Wrapper,2,600,2653,9.0,0
1,2022-06-07,60.377,2.486,85.917,33.57,56.967,59.099,0.839,2.315,0.154,84.528,1.75,33.363,0.563,0.0,0.0,Wrapper,2,600,2654,10.0,1
1,2022-06-08,59.35,3.259,86.517,34.327,57.2,59.16,0.839,2.454,0.387,84.805,1.906,33.434,0.655,4261.0,67.0,Wrapper,2,600,2655,11.0,1
1,2022-06-09,60.917,4.159,84.033,34.01,53.033,59.448,1.054,2.728,0.734,85.131,1.431,33.501,0.69,0.0,0.0,Wrapper,2,600,2656,12.0,1
1,2022-06-10,59.517,5.287,89.413,34.14,53.9,59.54,1.023,3.139,1.19,85.794,2.138,33.662,0.69,1483.0,24.0,Wrapper,2,600,2657,13.0,1
1,2022-06-11,61.39,5.978,87.433,34.547,59.067,59.726,1.235,3.694,1.49,85.828,2.166,33.991,0.38,5096.0,365.0,Wrapper,2,600,2658,14.0,1
1,2022-06-12,63.233,6.755,87.997,35.623,57.033,60.404,1.668,4.302,1.764,86.491,1.986,34.25,0.711,0.0,0.0,Wrapper,2,600,2659,15.0,1
1,2022-06-13,62.817,7.568,86.463,34.293,55.3,61.086,1.511,5.07,1.859,86.825,1.697,34.359,0.637,3023.0,242.0,Wrapper,2,600,2660,16.0,1
1,2022-06-14,58.623,2.081,84.133,32.793,56.5,60.835,1.771,5.013,1.957,86.57,1.969,34.248,0.834,5265.0,409.0,Wrapper,2,600,2661,0.0,0
1,2022-06-15,59.717,2.168,84.673,34.47,55.4,60.888,1.725,4.857,2.153,86.307,2.096,34.268,0.838,0.0,0.0,Wrapper,2,600,2662,1.0,0
1,2022-06-16,58.493,2.113,86.06,33.283,53.2,60.541,1.947,4.564,2.39,86.596,1.856,34.164,0.917,3922.0,333.0,Wrapper,2,600,2663,2.0,0
1,2022-06-17,58.933,2.26,84.383,34.247,54.5,60.458,2.01,4.132,2.508,85.878,1.528,34.18,0.917,1657.0,124.0,Wrapper,2,600,2664,3.0,0
1,2022-06-18,59.64,2.244,86.433,32.577,53.8,60.208,1.983,3.598,2.446,85.735,1.4,33.898,1.074,2443.0,32.0,Wrapper,2,600,2665,4.0,0
1,2022-06-19,58.787,2.177,85.347,33.533,54.633,59.573,1.508,2.944,2.04,85.356,0.982,33.6,0.759,3569.0,59.0,Wrapper,2,600,2666,5.0,0
1,2022-06-20,58.62,2.173,85.06,31.95,57.9,58.973,0.502,2.174,0.064,85.156,0.853,33.265,0.905,2248.0,23.0,Wrapper,2,600,2667,6.0,0
1,2022-06-21,59.51,2.127,86.353,33.963,56.733,59.1,0.511,2.18,0.055,85.473,0.822,33.432,0.911,3161.0,54.0,Wrapper,2,600,2668,7.0,0
1,2022-06-22,59.557,2.166,83.763,32.733,57.333,59.077,0.481,2.18,0.055,85.343,1.018,33.184,0.813,4647.0,100.0,Wrapper,2,600,2669,8.0,0
1,2022-06-23,58.447,2.297,87.973,32.837,54.633,59.07,0.491,2.206,0.061,85.616,1.42,33.12,0.821,2453.0,44.0,Wrapper,2,600,2670,9.0,0
1,2022-06-24,58.39,2.257,84.83,31.61,56.567,58.993,0.555,2.206,0.061,85.68,1.365,32.743,0.823,6109.0,126.0,Wrapper,2,600,2671,10.0,0
1,2022-06-25,58.017,2.142,88.047,33.213,53.3,58.761,0.578,2.191,0.062,85.91,1.624,32.834,0.836,4241.0,106.0,Wrapper,2,600,2672,11.0,0
1,2022-06-26,57.777,2.231,84.863,32.357,57.167,58.617,0.686,2.199,0.064,85.841,1.662,32.666,0.789,6338.0,147.0,Wrapper,2,600,2673,0.0,0
1,2022-06-27,58.887,2.269,83.803,32.927,52.933,58.655,0.694,2.213,0.067,85.662,1.821,32.806,0.726,2073.0,52.0,Wrapper,2,600,2674,1.0,0
1,2022-06-28,58.6,2.044,86.977,32.373,57.533,58.525,0.584,2.201,0.089,85.751,1.875,32.579,0.523,4942.0,125.0,Wrapper,2,600,2675,2.0,0
1,2022-06-29,59.103,2.395,85.677,33.397,55.733,58.46,0.463,2.233,0.113,86.024,1.665,32.673,0.609,2265.0,27.0,Wrapper,2,600,2676,3.0,0
1,2022-06-30,58.32,2.166,85.217,32.52,56.067,58.442,0.466,2.215,0.111,85.63,1.437,32.628,0.607,2470.0,51.0,Wrapper,2,600,2677,4.0,0
1,2022-07-01,59.023,2.203,87.287,33.587,58.233,58.532,0.513,2.207,0.11,85.981,1.507,32.91,0.506,2055.0,26.0,Wrapper,2,600,2678,5.0,0
1,2022-07-02,58.363,2.237,82.667,33.783,58.233,58.582,0.47,2.221,0.106,85.213,1.644,32.992,0.6,0.0,0.0,Wrapper,2,600,2679,6.0,0
1,2022-07-03,58.823,2.253,85.6,35.053,57.567,58.731,0.31,2.224,0.107,85.318,1.642,33.377,0.91,0.0,0.0,Wrapper,2,600,2680,7.0,0
1,2022-07-04,58.84,2.299,86.187,32.743,54.9,58.725,0.307,2.228,0.109,85.659,1.518,33.351,0.927,3772.0,58.0,Wrapper,2,600,2681,8.0,0
1,2022-07-05,58.807,2.274,84.423,34.19,57.7,58.754,0.303,2.261,0.074,85.294,1.453,33.61,0.86,1717.0,44.0,Wrapper,2,600,2682,9.0,0
1,2022-07-06,60.137,2.509,84.71,33.59,53.067,58.902,0.604,2.277,0.111,85.156,1.457,33.638,0.855,0.0,0.0,Wrapper,2,600,2683,10.0,0
1,2022-07-07,58.97,2.257,87.06,33.577,55.667,58.995,0.547,2.29,0.101,85.419,1.626,33.789,0.705,0.0,0.0,Wrapper,2,600,2684,11.0,0
1,2022-07-08,59.667,2.216,82.573,33.887,57.267,59.087,0.603,2.292,0.099,84.746,1.698,33.832,0.699,4463.0,118.0,Wrapper,2,600,2685,12.0,0
1,2022-07-09,59.307,2.207,83.937,31.63,56.033,59.221,0.514,2.288,0.103,84.927,1.495,33.524,1.089,3723.0,100.0,Wrapper,2,600,2686,13.0,0
1,2022-07-10,57.89,2.253,84.033,34.84,58.367,59.088,0.716,2.288,0.103,84.703,1.495,33.494,1.041,0.0,0.0,Wrapper,2,600,2687,14.0,0
1,2022-07-11,59.65,2.292,84.663,33.87,56.033,59.204,0.734,2.287,0.103,84.486,1.346,33.655,0.992,0.0,0.0,Wrapper,2,600,2688,15.0,0
1,2022-07-12,58.523,2.095,86.423,32.8,56.6,59.163,0.767,2.261,0.126,84.771,1.531,33.456,1.006,2319.0,23.0,Wrapper,2,600,2689,16.0,0
1,2022-07-13,58.827,2.286,84.723,32.237,56.733,58.976,0.639,2.229,0.067,84.773,1.53,33.263,1.101,2809.0,31.0,Wrapper,2,600,2690,17.0,0
1,2022-07-14,58.343,2.247,84.177,33.98,56.167,58.887,0.682,2.228,0.067,84.361,1.154,33.32,1.131,5380.0,121.0,Wrapper,2,600,2691,18.0,0
1,2022-07-15,59.2,2.328,87.243,32.597,57.433,58.82,0.612,2.244,0.076,85.029,1.29,33.136,1.128,5612.0,111.0,Wrapper,2,600,2692,19.0,0
1,2022-07-16,59.217,2.268,82.213,32.563,56.833,58.807,0.601,2.253,0.075,84.782,1.648,33.27,0.964,4124.0,96.0,Wrapper,2,600,2693,20.0,0
1,2022-07-17,58.587,2.406,83.17,32.747,56.467,58.907,0.467,2.275,0.095,84.659,1.743,32.97,0.677,5334.0,152.0,Wrapper,2,600,2694,21.0,0
1,2022-07-18,58.717,2.321,84.67,33.513,55.4,58.773,0.333,2.279,0.096,84.66,1.743,32.92,0.608,7067.0,131.0,Wrapper,2,600,2695,22.0,0
1,2022-07-19,57.803,2.404,84.893,32.537,57.3,58.67,0.495,2.323,0.063,84.441,1.573,32.882,0.625,2664.0,39.0,Wrapper,2,600,2696,23.0,0
1,2022-07-20,59.123,2.45,85.627,33.72,55.867,58.713,0.523,2.346,0.076,84.57,1.635,33.094,0.621,0.0,0.0,Wrapper,2,600,2697,24.0,0
1,2022-07-21,58.347,2.211,84.263,32.523,55.933,58.713,0.522,2.341,0.085,84.583,1.632,32.886,0.508,0.0,0.0,Wrapper,2,600,2698,25.0,0
1,2022-07-22,58.63,2.2,82.25,33.247,57.867,58.632,0.476,2.323,0.1,83.87,1.341,32.979,0.506,5714.0,142.0,Wrapper,2,600,2699,26.0,0
1,2022-07-23,58.343,2.131,83.087,32.68,55.933,58.507,0.407,2.303,0.123,83.994,1.194,32.995,0.492,0.0,0.0,Wrapper,2,600,2700,27.0,0
1,2022-07-24,58.767,2.012,83.643,31.557,55.1,58.533,0.418,2.247,0.155,84.062,1.152,32.825,0.737,0.0,0.0,Wrapper,2,600,2701,28.0,0
1,2022-07-25,58.957,2.059,85.637,34.387,56.4,58.567,0.445,2.209,0.165,84.2,1.287,32.95,0.923,7109.0,107.0,Wrapper,2,600,2702,0.0,0
1,2022-07-26,57.373,2.067,83.583,33.277,56.4,58.506,0.578,2.161,0.147,84.013,1.264,33.056,0.91,4698.0,77.0,Wrapper,2,600,2703,1.0,0
1,2022-07-27,58.39,2.275,83.793,34.587,57.333,58.401,0.509,2.136,0.096,83.751,1.045,33.18,1.062,6493.0,122.0,Wrapper,2,600,2704,2.0,0
1,2022-07-28,59.223,2.166,85.607,31.8,57.3,58.526,0.595,2.13,0.092,83.943,1.257,33.076,1.166,0.0,0.0,Wrapper,2,600,2705,3.0,0
1,2022-07-29,59.447,2.198,83.4,33.233,59.467,58.643,0.691,2.129,0.091,84.107,1.058,33.074,1.166,2352.0,58.0,Wrapper,2,600,2706,4.0,0
1,2022-07-30,58.487,2.14,83.677,32.39,54.733,58.663,0.682,2.131,0.091,84.191,0.984,33.033,1.187,5197.0,116.0,Wrapper,2,600,2707,5.0,0
1,2022-07-31,59.953,2.384,85.02,31.713,53.4,58.833,0.841,2.184,0.116,84.388,0.994,33.055,1.156,0.0,0.0,Wrapper,2,600,2708,6.0,0
1,2022-08-01,58.283,2.394,87.503,33.703,55.4,58.737,0.863,2.232,0.124,84.655,1.504,32.958,1.049,0.0,0.0,Wrapper,2,600,2709,7.0,0
1,2022-08-02,59.927,2.311,82.807,33.177,56.933,59.101,0.718,2.267,0.103,84.544,1.621,32.943,1.044,0.0,0.0,Wrapper,2,600,2710,8.0,0
1,2022-08-03,58.893,2.316,83.52,32.643,58.6,59.173,0.658,2.273,0.104,84.505,1.645,32.666,0.752,5708.0,120.0,Wrapper,2,600,2711,9.0,0
1,2022-08-04,58.71,2.212,85.033,33.563,54.267,59.1,0.679,2.279,0.098,84.423,1.594,32.918,0.708,0.0,0.0,Wrapper,2,600,2712,10.0,0
1,2022-08-05,57.903,2.376,84.25,30.727,56.833,58.88,0.79,2.305,0.096,84.544,1.535,32.56,1.065,3423.0,62.0,Wrapper,2,600,2713,11.0,0
1,2022-08-06,58.5,2.446,85.047,31.727,60.067,58.881,0.789,2.348,0.076,84.74,1.492,32.465,1.111,1590.0,45.0,Wrapper,2,600,2714,12.0,0
1,2022-08-07,59.043,2.262,86.63,34.27,57.6,58.751,0.644,2.331,0.08,84.97,1.658,32.83,1.236,4531.0,119.0,Wrapper,2,600,2715,13.0,0
1,2022-08-08,59.187,2.31,84.39,31.813,54.7,58.88,0.625,2.319,0.075,84.525,1.226,32.56,1.22,2667.0,56.0,Wrapper,2,600,2716,14.0,0
1,2022-08-09,59.11,2.197,84.26,32.897,56.8,58.764,0.448,2.303,0.089,84.733,0.986,32.52,1.201,5212.0,95.0,Wrapper,2,600,2717,15.0,0
1,2022-08-10,58.763,2.357,84.52,32.44,55.567,58.745,0.445,2.309,0.091,84.876,0.843,32.491,1.2,2017.0,21.0,Wrapper,2,600,2718,16.0,0
1,2022-08-11,59.183,2.141,85.877,32.693,59.0,58.813,0.474,2.299,0.106,84.996,0.926,32.367,1.112,3690.0,40.0,Wrapper,2,600,2719,17.0,0
1,2022-08-12,58.893,2.343,84.6,34.017,53.767,58.954,0.253,2.294,0.103,85.046,0.887,32.837,0.992,6910.0,127.0,Wrapper,2,600,2720,18.0,0
1,2022-08-13,58.79,2.127,82.457,33.107,54.9,58.996,0.18,2.248,0.094,84.676,1.321,33.034,0.864,0.0,0.0,Wrapper,2,600,2721,19.0,0
1,2022-08-14,57.38,2.154,86.297,33.947,54.167,58.758,0.633,2.233,0.1,84.629,1.242,32.988,0.792,1896.0,54.0,Wrapper,2,600,2722,20.0,0
1,2022-08-15,59.443,2.216,87.143,32.767,56.767,58.795,0.669,2.219,0.094,85.022,1.552,33.124,0.62,0.0,0.0,Wrapper,2,600,2723,21.0,0
1,2022-08-16,58.453,2.295,84.953,31.883,54.567,58.701,0.663,2.233,0.098,85.121,1.517,32.979,0.78,6330.0,112.0,Wrapper,2,600,2724,22.0,0
1,2022-08-17,58.017,2.247,83.417,31.24,51.933,58.594,0.71,2.218,0.082,84.963,1.642,32.808,1.014,4516.0,95.0,Wrapper,2,600,2725,23.0,0
1,2022-08-18,61.347,2.124,85.38,33.457,52.367,58.903,1.264,2.215,0.085,84.892,1.606,32.917,1.041,5184.0,103.0,Wrapper,2,600,2726,24.0,0
1,2022-08-19,59.82,2.196,84.48,32.723,51.767,59.036,1.31,2.194,0.064,84.875,1.61,32.732,0.921,3630.0,56.0,Wrapper,2,600,2727,25.0,0
1,2022-08-20,58.763,2.436,84.41,32.963,52.567,59.032,1.311,2.238,0.104,85.154,1.25,32.711,0.913,3217.0,84.0,Wrapper,2,600,2728,26.0,0
1,2022-08-21,57.927,2.416,85.383,31.387,52.7,59.11,1.209,2.276,0.115,85.024,1.155,32.346,0.846,4599.0,128.0,Wrapper,2,600,2729,27.0,0
1,2022-08-22,58.693,2.257,85.89,33.387,51.767,59.003,1.207,2.282,0.113,84.845,0.821,32.434,0.926,3324.0,96.0,Wrapper,2,600,2730,28.0,0
1,2022-08-23,59.863,2.238,86.18,33.293,53.767,59.204,1.218,2.273,0.113,85.02,0.966,32.636,0.939,7231.0,140.0,Wrapper,2,600,2731,0.0,0
1,2022-08-24,58.763,2.124,86.667,32.587,54.267,59.311,1.126,2.256,0.127,85.484,0.84,32.828,0.717,3510.0,66.0,Wrapper,2,600,2732,1.0,0
1,2022-08-25,58.967,2.151,82.857,33.533,51.7,58.971,0.68,2.26,0.123,85.124,1.305,32.839,0.729,2465.0,62.0,Wrapper,2,600,2733,2.0,0
1,2022-08-26,59.767,2.022,83.627,33.957,53.867,58.963,0.669,2.235,0.152,85.002,1.411,33.015,0.838,0.0,0.0,Wrapper,2,600,2734,3.0,0
1,2022-08-27,59.28,2.117,84.85,32.297,56.633,59.037,0.671,2.189,0.127,85.065,1.389,32.92,0.881,2359.0,34.0,Wrapper,2,600,2735,4.0,0
1,2022-08-28,59.703,2.329,83.613,32.88,51.467,59.291,0.494,2.177,0.103,84.812,1.48,33.133,0.576,3307.0,46.0,Wrapper,2,600,2736,5.0,0
1,2022-08-29,58.243,2.088,85.047,31.617,54.333,59.227,0.602,2.153,0.101,84.691,1.41,32.88,0.794,0.0,0.0,Wrapper,2,600,2737,6.0,0
1,2022-08-30,59.16,2.288,84.393,33.863,57.033,59.126,0.533,2.16,0.11,84.436,1.248,32.962,0.869,6118.0,133.0,Wrapper,2,600,2738,7.0,0
1,2022-08-31,58.117,2.137,85.087,32.04,51.0,59.034,0.65,2.162,0.109,84.21,0.86,32.884,0.93,0.0,0.0,Wrapper,2,600,2739,8.0,0
1,2022-09-01,59.42,2.299,87.19,32.387,49.9,59.099,0.664,2.183,0.121,84.83,1.211,32.72,0.897,5940.0,116.0,Wrapper,2,600,2740,9.0,0
1,2022-09-02,58.337,2.314,83.75,33.547,56.967,58.894,0.644,2.225,0.105,84.847,1.192,32.661,0.813,1803.0,20.0,Wrapper,2,600,2741,10.0,0
1,2022-09-03,58.117,2.214,84.0,33.88,53.167,58.728,0.677,2.238,0.095,84.726,1.234,32.888,0.909,3384.0,78.0,Wrapper,2,600,2742,11.0,0
1,2022-09-04,58.38,2.098,85.66,32.953,51.867,58.539,0.528,2.206,0.098,85.018,1.167,32.898,0.909,0.0,0.0,Wrapper,2,600,2743,12.0,0
1,2022-09-05,58.46,2.217,83.237,33.01,50.767,58.57,0.514,2.224,0.083,84.76,1.346,33.097,0.713,1684.0,42.0,Wrapper,2,600,2744,13.0,0
1,2022-09-06,58.55,2.195,86.673,31.837,52.2,58.483,0.444,2.211,0.079,85.085,1.509,32.808,0.76,4734.0,81.0,Wrapper,2,600,2745,14.0,0
1,2022-09-07,59.773,2.235,83.157,31.15,53.8,58.72,0.622,2.225,0.072,84.81,1.676,32.68,0.959,2258.0,26.0,Wrapper,2,600,2746,15.0,0
1,2022-09-08,59.523,2.341,85.343,32.8,54.2,58.734,0.642,2.231,0.08,84.546,1.353,32.74,0.95,6425.0,162.0,Wrapper,2,600,2747,16.0,0
1,2022-09-09,59.023,2.231,83.3,33.757,49.533,58.832,0.624,2.219,0.071,84.481,1.406,32.77,0.983,7158.0,102.0,Wrapper,2,600,2748,17.0,0
1,2022-09-10,59.83,2.484,83.937,32.243,49.4,59.077,0.632,2.257,0.123,84.472,1.41,32.536,0.862,2483.0,32.0,Wrapper,2,600,2749,18.0,0
1,2022-09-11,60.073,2.331,85.793,31.92,50.633,59.319,0.645,2.291,0.102,84.491,1.43,32.388,0.867,2069.0,31.0,Wrapper,2,600,2750,19.0,0
1,2022-09-12,59.03,2.299,86.397,32.973,48.2,59.4,0.547,2.302,0.097,84.943,1.466,32.383,0.862,0.0,0.0,Wrapper,2,600,2751,20.0,0
1,2022-09-13,59.85,2.458,83.513,31.363,53.0,59.586,0.415,2.34,0.099,84.491,1.324,32.315,0.928,2028.0,51.0,Wrapper,2,600,2752,21.0,0
1,2022-09-14,58.493,2.137,83.053,31.837,50.233,59.403,0.571,2.326,0.121,84.477,1.342,32.413,0.814,0.0,0.0,Wrapper,2,600,2753,22.0,0
1,2022-09-15,59.077,2.077,83.883,33.2,50.167,59.34,0.58,2.288,0.153,84.268,1.297,32.47,0.858,3001.0,46.0,Wrapper,2,600,2754,23.0,0
1,2022-09-16,58.74,2.248,84.6,32.49,48.9,59.299,0.615,2.291,0.152,84.454,1.227,32.29,0.65,7243.0,173.0,Wrapper,2,600,2755,24.0,0
1,2022-09-17,58.84,2.219,85.563,33.477,52.8,59.158,0.586,2.253,0.126,84.686,1.266,32.466,0.788,5195.0,68.0,Wrapper,2,600,2756,25.0,0
1,2022-09-18,58.057,2.249,85.5,32.01,51.167,58.87,0.555,2.241,0.122,84.644,1.227,32.479,0.779,5020.0,82.0,Wrapper,2,600,2757,26.0,0
1,2022-09-19,59.557,2.156,86.703,33.423,51.667,58.945,0.613,2.22,0.122,84.688,1.303,32.543,0.842,3191.0,47.0,Wrapper,2,600,2758,27.0,0
1,2022-09-20,59.473,2.234,84.113,33.12,49.533,58.891,0.532,2.189,0.066,84.774,1.231,32.794,0.678,7388.0,132.0,Wrapper,2,600,2759,28.0,0
1,2022-09-21,58.907,2.33,86.833,31.67,50.567,58.95,0.502,2.216,0.08,85.314,1.179,32.77,0.719,3254.0,87.0,Wrapper,2,600,2760,29.0,0
1,2022-09-22,59.857,2.257,84.817,33.577,48.233,59.061,0.61,2.242,0.052,85.447,1.034,32.824,0.769,3070.0,45.0,Wrapper,2,600,2761,30.0,0
1,2022-09-23,60.593,2.126,84.2,33.907,47.967,59.326,0.815,2.224,0.068,85.39,1.097,33.026,0.848,0.0,0.0,Wrapper,2,600,2762,0.0,0
1,2022-09-24,58.223,2.33,87.103,33.71,50.0,59.238,0.905,2.24,0.078,85.61,1.277,33.06,0.873,4132.0,103.0,Wrapper,2,600,2763,1.0,0
1,2022-09-25,58.483,2.106,86.043,32.263,49.6,59.299,0.823,2.22,0.093,85.688,1.286,33.096,0.827,0.0,0.0,Wrapper,2,600,2764,2.0,0
1,2022-09-26,59.857,2.34,85.423,33.44,48.667,59.342,0.846,2.246,0.098,85.505,1.206,33.098,0.828,2114.0,53.0,Wrapper,2,600,2765,3.0,0
1,2022-09-27,58.767,2.15,81.843,32.823,44.333,59.241,0.869,2.234,0.104,85.18,1.801,33.056,0.834,2912.0,74.0,Wrapper,2,600,2766,4.0,0
1,2022-09-28,57.647,2.224,85.24,33.36,48.067,59.061,1.06,2.219,0.095,84.953,1.652,33.297,0.568,5224.0,111.0,Wrapper,2,600,2767,5.0,0
1,2022-09-29,58.153,2.272,87.383,33.24,47.367,58.818,1.042,2.221,0.097,85.32,1.885,33.249,0.555,4151.0,54.0,Wrapper,2,600,2768,6.0,0
1,2022-09-30,58.243,2.152,85.13,33.793,47.3,58.482,0.695,2.225,0.093,85.452,1.825,33.233,0.534,3490.0,38.0,Wrapper,2,600,2769,7.0,0
1,2022-10-01,59.23,2.225,85.81,34.343,44.933,58.626,0.736,2.21,0.081,85.268,1.69,33.323,0.665,6371.0,139.0,Wrapper,2,600,2770,8.0,0
1,2022-10-02,58.127,2.016,84.86,33.17,47.167,58.575,0.759,2.197,0.104,85.099,1.659,33.453,0.49,2228.0,40.0,Wrapper,2,600,2771,9.0,0
1,2022-10-03,58.71,2.397,86.507,33.243,47.633,58.411,0.524,2.205,0.118,85.253,1.742,33.425,0.496,6766.0,136.0,Wrapper,2,600,2772,10.0,0
1,2022-10-04,59.003,2.222,84.76,32.457,45.8,58.445,0.557,2.215,0.115,85.67,0.967,33.372,0.582,5253.0,85.0,Wrapper,2,600,2773,11.0,0
1,2022-10-05,59.057,2.288,87.96,32.82,46.867,58.646,0.468,2.225,0.119,86.059,1.266,33.295,0.619,0.0,0.0,Wrapper,2,600,2774,12.0,0
1,2022-10-06,60.02,2.246,83.563,32.817,44.1,58.913,0.641,2.221,0.117,85.513,1.414,33.235,0.645,2678.0,53.0,Wrapper,2,600,2775,13.0,0
1,2022-10-07,57.877,2.301,85.36,35.463,43.4,58.86,0.715,2.242,0.116,85.546,1.407,33.473,1.061,4200.0,86.0,Wrapper,2,600,2776,14.0,0
1,2022-10-08,58.653,2.225,84.903,31.6,43.4,58.778,0.699,2.242,0.116,85.416,1.42,33.081,1.185,4748.0,67.0,Wrapper,2,600,2777,15.0,0
1,2022-10-09,58.54,2.096,82.583,32.363,46.233,58.837,0.65,2.253,0.092,85.091,1.783,32.966,1.214,5117.0,124.0,Wrapper,2,600,2778,16.0,0
1,2022-10-10,60.177,2.066,84.19,34.47,45.5,59.047,0.817,2.206,0.091,84.76,1.689,33.141,1.343,4146.0,79.0,Wrapper,2,600,2779,17.0,0
1,2022-10-11,58.46,2.201,86.43,31.537,45.867,58.969,0.847,2.203,0.091,84.999,1.803,33.01,1.461,4647.0,56.0,Wrapper,2,600,2780,18.0,0
1,2022-10-12,58.967,2.105,84.28,33.957,44.8,58.956,0.846,2.177,0.088,84.473,1.246,33.172,1.499,0.0,0.0,Wrapper,2,600,2781,19.0,0
1,2022-10-13,58.333,2.32,84.207,32.06,44.733,58.715,0.724,2.188,0.102,84.565,1.19,33.064,1.555,0.0,0.0,Wrapper,2,600,2782,20.0,0
1,2022-10-14,58.793,2.073,85.42,32.75,42.1,58.846,0.623,2.155,0.096,84.573,1.197,32.677,1.14,5559.0,77.0,Wrapper,2,600,2783,21.0,0
1,2022-10-15,59.703,2.255,86.203,32.37,44.367,58.996,0.692,2.16,0.1,84.759,1.348,32.787,1.053,6335.0,100.0,Wrapper,2,600,2784,22.0,0
1,2022-10-16,60.827,2.388,83.793,31.207,42.267,59.323,0.937,2.201,0.126,84.932,1.072,32.621,1.209,3222.0,77.0,Wrapper,2,600,2785,23.0,0
1,2022-10-17,59.083,2.306,85.507,33.34,41.533,59.167,0.859,2.236,0.116,85.12,1.035,32.46,0.974,5468.0,80.0,Wrapper,2,600,2786,24.0,0
1,2022-10-18,58.987,2.23,84.367,32.167,42.433,59.242,0.808,2.24,0.115,84.825,0.882,32.55,0.901,2625.0,43.0,Wrapper,2,600,2787,25.0,0
1,2022-10-19,59.047,2.222,81.123,34.11,39.6,59.253,0.804,2.256,0.099,84.374,1.666,32.572,0.941,0.0,0.0,Wrapper,2,600,2788,26.0,0
1,2022-10-20,58.66,2.23,82.887,32.493,43.8,59.3,0.749,2.244,0.095,84.186,1.76,32.634,0.916,0.0,0.0,Wrapper,2,600,2789,27.0,0
1,2022-10-21,59.163,2.3,86.997,31.14,43.333,59.353,0.72,2.276,0.06,84.411,2.025,32.404,1.071,0.0,0.0,Wrapper,2,600,2790,28.0,0
1,2022-10-22,58.95,2.299,85.217,32.743,43.833,59.245,0.715,2.282,0.06,84.27,1.911,32.457,1.078,4146.0,56.0,Wrapper,2,600,2791,29.0,0
1,2022-10-23,58.58,2.249,83.05,33.363,40.867,58.924,0.22,2.262,0.038,84.164,1.962,32.765,0.964,0.0,0.0,Wrapper,2,600,2792,30.0,0
1,2022-10-24,60.263,2.226,86.483,33.037,40.767,59.093,0.557,2.251,0.034,84.303,2.103,32.722,0.94,5150.0,72.0,Wrapper,2,600,2793,31.0,0
1,2022-10-25,57.85,2.245,81.7,34.297,38.733,58.93,0.731,2.253,0.033,83.922,2.32,33.026,1.066,5094.0,77.0,Wrapper,2,600,2794,0.0,0
1,2022-10-26,58.57,2.41,86.79,33.02,42.867,58.862,0.741,2.28,0.065,84.732,2.164,32.87,0.956,0.0,0.0,Wrapper,2,600,2795,1.0,0
1,2022-10-27,58.08,2.184,85.507,30.513,40.333,58.78,0.797,2.273,0.073,85.106,2.013,32.588,1.312,3757.0,95.0,Wrapper,2,600,2796,2.0,0
1,2022-10-28,59.027,2.26,85.677,33.777,43.5,58.76,0.788,2.268,0.072,84.918,1.862,32.964,1.201,2648.0,41.0,Wrapper,2,600,2797,3.0,0
1,2022-10-29,57.03,2.254,84.373,32.56,43.967,58.486,1.013,2.261,0.07,84.797,1.867,32.938,1.209,0.0,0.0,Wrapper,2,600,2798,4.0,0
1,2022-10-30,59.06,2.359,85.063,33.533,42.133,58.554,1.036,2.277,0.079,85.085,1.701,32.962,1.221,3200.0,49.0,Wrapper,2,600,2799,5.0,0
1,2022-10-31,59.327,2.402,87.023,31.817,41.133,58.42,0.816,2.302,0.087,85.162,1.785,32.788,1.293,2447.0,35.0,Wrapper,2,600,2800,6.0,0
1,2022-11-01,58.547,2.295,83.803,32.37,44.867,58.52,0.776,2.309,0.084,85.462,1.179,32.513,1.111,0.0,0.0,Wrapper,2,600,2801,7.0,0
1,2022-11-02,58.323,2.274,84.64,33.753,40.333,58.485,0.779,2.29,0.072,85.155,1.049,32.618,1.198,1889.0,48.0,Wrapper,2,600,2802,8.0,0
1,2022-11-03,58.65,2.111,84.947,33.81,41.867,58.566,0.759,2.279,0.092,85.075,1.039,33.089,0.821,0.0,0.0,Wrapper,2,600,2803,9.0,0
1,2022-11-04,58.153,2.188,87.3,33.657,39.667,58.441,0.743,2.269,0.098,85.307,1.334,33.071,0.806,4483.0,65.0,Wrapper,2,600,2804,10.0,0
