ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0058216,2049,1,02/22/2022,02/27/2022,FULFILLED,$719.60
ORD0004274,1450,1,10/26/2022,10/27/2022,FULFILLED,$987.79
ORD0057420,1409,1,12/30/2022,01/03/2023,FULFILLED,$601.51
ORD0071685,1732,1,03/14/2022,03/16/2022,FULFILLED,$342.45
ORD0057289,2412,1,02/24/2022,02/27/2022,FULFILLED,"$1,188.88"
ORD0052346,1745,1,03/31/2022,04/01/2022,FULFILLED,$750.59
ORD0070036,667,1,10/24/2022,10/29/2022,FULFILLED,$980.05
ORD0009800,780,1,12/13/2022,12/14/2022,FULFILLED,"$1,081.89"
ORD0068758,303,1,02/15/2022,02/19/2022,FULFILLED,$892.07
ORD0034626,1342,1,10/06/2022,10/08/2022,FULFILLED,$104.86
ORD0069242,2235,1,06/13/2022,06/15/2022,FULFILLED,$932.80
ORD0044490,2044,1,07/20/2022,07/24/2022,FULFILLED,"$1,279.47"
ORD0031214,265,1,02/14/2022,02/17/2022,FULFILLED,$690.47
ORD0057189,528,1,06/21/2022,06/22/2022,FULFILLED,"$3,031.50"
ORD0036314,1424,1,10/12/2022,10/17/2022,FULFILLED,"$1,096.98"
ORD0056766,1377,1,12/08/2022,12/09/2022,FULFILLED,$214.12
ORD0058139,2440,1,08/19/2022,08/24/2022,FULFILLED,$272.00
ORD0028072,2332,1,11/10/2022,11/12/2022,FULFILLED,$895.64
ORD0007288,2470,1,10/13/2022,10/18/2022,FULFILLED,$719.91
ORD0017561,460,1,11/08/2022,11/09/2022,FULFILLED,$543.26
ORD0031198,1648,1,11/07/2022,11/11/2022,FULFILLED,$537.58
ORD0054154,279,1,06/11/2022,06/15/2022,FULFILLED,$277.85
ORD0005105,703,1,01/05/2022,01/10/2022,FULFILLED,$796.43
ORD0035128,586,1,01/05/2022,01/06/2022,FULFILLED,$147.45
ORD0056140,1633,1,06/01/2022,06/02/2022,FULFILLED,"$2,477.59"
ORD0030644,2408,1,10/23/2022,10/25/2022,FULFILLED,$843.44
ORD0044213,2264,1,02/16/2022,02/19/2022,FULFILLED,"$1,676.49"
ORD0016695,143,1,07/19/2022,07/24/2022,FULFILLED,$405.04
ORD0037275,1139,1,09/16/2022,09/19/2022,FULFILLED,"$1,675.22"
ORD0005262,1883,1,07/15/2022,07/17/2022,RETURNED,"$1,106.45"
ORD0053430,711,1,11/30/2022,12/02/2022,FULFILLED,$373.55
ORD0054636,1897,1,07/11/2022,07/14/2022,FULFILLED,$55.23
ORD0015976,451,1,09/12/2022,09/15/2022,FULFILLED,$670.25
ORD0026012,214,1,02/09/2022,02/10/2022,FULFILLED,$631.13
ORD0011733,1510,1,08/10/2022,08/14/2022,FULFILLED,$604.24
ORD0059658,1038,1,09/26/2022,09/30/2022,FULFILLED,$938.46
ORD0009582,1223,1,01/25/2022,01/28/2022,FULFILLED,"$1,476.60"
ORD0018853,623,1,09/16/2022,09/18/2022,FULFILLED,$35.52
ORD0055271,954,1,10/19/2022,10/24/2022,FULFILLED,$362.02
ORD0010308,1376,1,12/26/2022,12/29/2022,FULFILLED,"$1,116.18"
ORD0048406,1577,1,10/21/2022,10/24/2022,FULFILLED,$296.00
ORD0011397,1540,1,07/12/2022,07/16/2022,FULFILLED,$543.44
ORD0036379,584,1,09/22/2022,09/23/2022,FULFILLED,"$1,421.46"
ORD0061567,109,1,12/07/2022,12/10/2022,FULFILLED,$671.55
ORD0049940,878,1,05/31/2022,06/05/2022,FULFILLED,"$1,787.16"
ORD0038615,1149,1,12/13/2022,12/17/2022,FULFILLED,$139.80
ORD0023063,2023,1,04/01/2022,04/02/2022,FULFILLED,$301.50
ORD0018414,1910,1,03/31/2022,04/03/2022,FULFILLED,$790.79
ORD0033547,1630,1,08/31/2022,09/04/2022,FULFILLED,$107.16
ORD0050882,470,1,08/31/2022,09/05/2022,FULFILLED,$394.89
ORD0050192,1572,1,10/13/2022,10/17/2022,FULFILLED,"$1,365.94"
ORD0023533,273,1,12/05/2022,12/09/2022,FULFILLED,$241.23
ORD0037485,8,1,07/03/2022,07/04/2022,FULFILLED,$326.85
ORD0049151,1719,1,09/15/2022,09/17/2022,FULFILLED,$537.77
ORD0023621,82,1,05/10/2022,05/11/2022,FULFILLED,$84.42
ORD0055497,336,1,06/03/2022,06/05/2022,RETURNED,$909.60
ORD0005379,269,1,11/18/2022,11/23/2022,FULFILLED,$945.25
ORD0071622,1715,1,10/17/2022,10/22/2022,FULFILLED,"$3,052.16"
ORD0014741,2030,1,08/14/2022,08/19/2022,FULFILLED,$298.59
ORD0062272,2252,1,02/07/2022,02/08/2022,FULFILLED,$965.38
ORD0016724,606,1,12/09/2022,12/10/2022,FULFILLED,$287.00
ORD0016778,2012,1,04/27/2022,04/29/2022,FULFILLED,"$1,920.27"
ORD0024036,1846,1,05/12/2022,05/17/2022,FULFILLED,$704.91
ORD0062625,2372,1,12/22/2022,12/23/2022,FULFILLED,$127.28
ORD0030055,1391,1,08/07/2022,08/12/2022,FULFILLED,$116.69
ORD0066671,1841,1,08/15/2022,08/19/2022,FULFILLED,$743.38
ORD0068136,1680,1,11/03/2022,11/08/2022,FULFILLED,"$1,265.42"
ORD0031048,2169,1,02/01/2022,02/05/2022,FULFILLED,$756.48
ORD0053916,85,1,12/14/2022,12/19/2022,FULFILLED,"$1,134.32"
ORD0013456,960,1,10/28/2022,11/02/2022,FULFILLED,$82.48
ORD0071452,1351,1,06/16/2022,06/18/2022,FULFILLED,"$1,889.00"
ORD0059260,1347,1,05/21/2022,05/24/2022,FULFILLED,$865.32
ORD0002254,290,1,09/21/2022,09/22/2022,RETURNED,$63.49
ORD0050198,1801,1,08/30/2022,09/03/2022,FULFILLED,$110.76
ORD0067090,2147,1,02/22/2022,02/24/2022,FULFILLED,$667.61
ORD0042625,2147,1,04/20/2022,04/25/2022,FULFILLED,$460.41
ORD0025482,1655,1,12/17/2022,12/20/2022,FULFILLED,$316.24
ORD0053218,1063,1,05/26/2022,05/30/2022,FULFILLED,"$2,025.58"
ORD0064236,267,1,09/23/2022,09/27/2022,FULFILLED,$302.41
ORD0070112,877,1,04/21/2022,04/25/2022,FULFILLED,"$2,699.00"
ORD0057497,560,1,11/28/2022,11/30/2022,FULFILLED,"$1,287.96"
ORD0063355,1947,1,11/28/2022,12/03/2022,RETURNED,$134.82
ORD0035407,1978,1,05/13/2022,05/16/2022,FULFILLED,$381.44
ORD0023566,779,1,09/07/2022,09/08/2022,FULFILLED,$646.02
ORD0033759,1498,1,07/14/2022,07/18/2022,FULFILLED,$220.42
ORD0016511,2057,1,05/23/2022,05/26/2022,RETURNED,$856.65
ORD0026536,386,1,09/16/2022,09/18/2022,FULFILLED,"$1,402.10"
ORD0030778,34,1,12/24/2022,12/29/2022,FULFILLED,$588.23
ORD0034888,2146,1,05/18/2022,05/22/2022,FULFILLED,$767.52
ORD0007368,616,1,04/30/2022,05/04/2022,FULFILLED,$13.10
ORD0002503,1317,1,03/18/2022,03/19/2022,FULFILLED,"$2,297.42"
ORD0063319,153,1,11/03/2022,11/08/2022,FULFILLED,$449.33
ORD0046423,2449,1,06/27/2022,06/28/2022,FULFILLED,$177.38
ORD0069205,2238,1,05/12/2022,05/15/2022,FULFILLED,$748.17
ORD0009153,1980,1,01/24/2022,01/27/2022,FULFILLED,$712.12
ORD0044437,2470,1,04/15/2022,04/20/2022,FULFILLED,$965.25
ORD0071263,1777,1,03/23/2022,03/27/2022,FULFILLED,$435.24
ORD0063807,1070,1,10/13/2022,10/16/2022,FULFILLED,$536.96
ORD0015285,245,1,06/16/2022,06/17/2022,FULFILLED,"$2,472.72"
ORD0043047,63,1,09/26/2022,09/30/2022,FULFILLED,$650.54
ORD0069324,2457,1,09/07/2022,09/11/2022,FULFILLED,$295.68
ORD0017256,257,1,07/12/2022,07/16/2022,FULFILLED,$756.87
ORD0045172,1017,1,02/15/2022,02/18/2022,FULFILLED,$885.14
ORD0034410,1098,1,04/26/2022,04/29/2022,FULFILLED,$435.83
ORD0070731,481,1,06/16/2022,06/19/2022,FULFILLED,$462.76
ORD0062554,2041,1,11/17/2022,11/22/2022,FULFILLED,$93.38
ORD0057636,733,1,05/13/2022,05/14/2022,FULFILLED,"$1,185.25"
ORD0049569,2169,1,01/28/2022,01/30/2022,FULFILLED,"$1,575.31"
ORD0011963,1343,1,12/29/2022,01/02/2023,FULFILLED,$689.87
ORD0043113,505,1,09/13/2022,09/16/2022,FULFILLED,"$1,785.16"
ORD0045385,885,1,09/26/2022,10/01/2022,FULFILLED,"$2,274.29"
ORD0049227,66,1,07/26/2022,07/29/2022,FULFILLED,$547.97
ORD0067314,188,1,12/07/2022,12/08/2022,FULFILLED,$157.15
ORD0061755,1364,1,01/16/2022,01/19/2022,FULFILLED,"$1,490.59"
ORD0060054,1190,1,06/22/2022,,CANCELLED,$935.80
ORD0004480,643,1,03/18/2022,03/21/2022,FULFILLED,"$1,290.66"
ORD0042301,768,1,06/20/2022,06/22/2022,FULFILLED,"$1,057.00"
ORD0020268,1425,1,08/22/2022,08/23/2022,FULFILLED,$866.88
ORD0007650,1043,1,12/01/2022,12/05/2022,FULFILLED,"$1,498.10"
ORD0030304,1460,1,01/04/2022,01/09/2022,FULFILLED,"$1,046.34"
ORD0028012,2370,1,06/30/2022,07/02/2022,FULFILLED,"$1,078.48"
ORD0049971,631,1,12/20/2022,12/21/2022,FULFILLED,$285.00
ORD0046605,1605,1,01/18/2022,01/22/2022,RETURNED,$378.14
ORD0014773,1146,1,06/09/2022,06/13/2022,FULFILLED,$486.94
ORD0006947,2088,1,07/10/2022,07/15/2022,FULFILLED,$325.00
ORD0009712,1345,1,02/05/2022,02/09/2022,FULFILLED,$122.76
ORD0015537,960,1,08/21/2022,08/24/2022,FULFILLED,"$3,538.77"
ORD0005263,1616,1,11/02/2022,11/04/2022,FULFILLED,$303.96
ORD0003255,319,1,01/29/2022,02/02/2022,FULFILLED,$307.02
ORD0045652,1327,1,12/29/2022,12/30/2022,FULFILLED,$26.15
ORD0019082,739,1,08/23/2022,08/26/2022,FULFILLED,"$2,157.84"
ORD0020992,1883,1,01/18/2022,01/20/2022,RETURNED,"$1,389.81"
ORD0026115,2410,1,04/29/2022,05/02/2022,FULFILLED,"$1,100.00"
ORD0067299,1852,1,05/26/2022,05/31/2022,FULFILLED,"$1,413.08"
ORD0024466,1216,1,06/25/2022,06/30/2022,FULFILLED,"$1,177.61"
ORD0048400,1816,1,12/24/2022,12/25/2022,FULFILLED,$79.29
ORD0042484,553,1,04/13/2022,04/16/2022,FULFILLED,$890.30
ORD0060093,1763,1,07/18/2022,07/20/2022,FULFILLED,$41.30
ORD0006800,1519,1,09/09/2022,09/10/2022,FULFILLED,$215.56
ORD0048635,2082,1,04/29/2022,05/03/2022,FULFILLED,$475.38
ORD0043781,1095,1,01/20/2022,01/22/2022,FULFILLED,"$2,134.27"
ORD0000127,784,1,01/07/2022,01/08/2022,FULFILLED,$175.18
ORD0045779,1286,1,11/10/2022,11/13/2022,FULFILLED,$442.45
ORD0004369,1459,1,05/21/2022,05/26/2022,FULFILLED,$26.15
ORD0044553,38,1,04/02/2022,,CANCELLED,"$1,646.04"
ORD0055665,1170,1,11/18/2022,11/20/2022,FULFILLED,$699.17
ORD0005553,2322,1,11/22/2022,11/27/2022,FULFILLED,$848.67
ORD0033513,160,1,06/17/2022,06/19/2022,FULFILLED,$416.63
ORD0027594,588,1,08/30/2022,09/03/2022,FULFILLED,$475.87
ORD0020319,2315,1,12/26/2022,12/31/2022,FULFILLED,$671.46
ORD0070345,576,1,03/01/2022,03/04/2022,FULFILLED,$481.94
ORD0012705,1591,1,11/29/2022,11/30/2022,FULFILLED,$41.52
ORD0000458,819,1,04/27/2022,05/01/2022,RETURNED,$811.50
ORD0043440,554,1,08/03/2022,08/06/2022,RETURNED,$550.65
ORD0056508,2370,1,08/16/2022,08/21/2022,FULFILLED,$308.02
ORD0063811,1634,1,12/14/2022,12/15/2022,FULFILLED,$253.90
ORD0000007,930,1,03/29/2022,03/31/2022,FULFILLED,"$1,312.28"
ORD0037583,518,1,01/25/2022,01/26/2022,FULFILLED,"$1,194.95"
ORD0040021,2214,1,06/23/2022,06/27/2022,FULFILLED,"$1,267.52"
ORD0008813,2377,1,05/16/2022,05/21/2022,FULFILLED,$454.35
ORD0068677,438,1,09/01/2022,,CANCELLED,"$2,106.33"
ORD0017802,1671,1,01/05/2022,01/10/2022,FULFILLED,"$1,005.75"
ORD0013986,2404,1,04/12/2022,,CANCELLED,$749.10
ORD0019101,810,1,03/07/2022,03/10/2022,FULFILLED,$784.60
ORD0017917,426,1,05/16/2022,05/21/2022,FULFILLED,$900.79
ORD0049312,654,1,03/20/2022,03/25/2022,FULFILLED,$209.74
ORD0057192,617,1,09/20/2022,,CANCELLED,$420.84
ORD0055387,1593,1,07/29/2022,08/01/2022,FULFILLED,$778.62
ORD0065686,2227,1,11/09/2022,11/13/2022,FULFILLED,$132.99
ORD0026425,1319,1,08/20/2022,08/22/2022,FULFILLED,$179.23
ORD0004704,2165,1,08/08/2022,08/13/2022,RETURNED,"$1,032.78"
ORD0042226,2398,1,08/24/2022,08/29/2022,FULFILLED,$197.60
ORD0028623,2327,1,10/12/2022,10/13/2022,FULFILLED,$148.68
ORD0031146,1946,1,12/18/2022,12/22/2022,FULFILLED,$195.78
ORD0004287,2259,1,02/10/2022,02/13/2022,FULFILLED,$314.50
ORD0004236,1509,1,11/15/2022,11/20/2022,FULFILLED,$584.28
ORD0039523,351,1,09/07/2022,09/11/2022,FULFILLED,$47.34
ORD0016334,1622,1,03/27/2022,03/30/2022,FULFILLED,"$2,355.44"
ORD0049915,180,1,04/06/2022,04/11/2022,FULFILLED,"$1,450.03"
ORD0053253,2263,1,12/01/2022,12/03/2022,FULFILLED,$867.25
ORD0065793,1379,1,10/05/2022,10/08/2022,FULFILLED,$351.12
ORD0003151,1823,1,09/21/2022,09/22/2022,FULFILLED,"$1,915.94"
ORD0058543,1812,1,07/20/2022,07/24/2022,FULFILLED,$668.80
ORD0010822,239,1,10/10/2022,10/14/2022,FULFILLED,$727.91
ORD0057039,1583,1,05/23/2022,,CANCELLED,$398.11
ORD0027556,431,1,02/12/2022,02/17/2022,FULFILLED,$447.64
ORD0032369,2320,1,05/18/2022,05/20/2022,FULFILLED,$575.70
ORD0024978,2217,1,10/28/2022,10/29/2022,FULFILLED,"$1,135.26"
ORD0030298,2416,1,01/21/2022,01/25/2022,FULFILLED,"$1,199.61"
ORD0049338,2269,1,10/03/2022,10/07/2022,RETURNED,$534.60
ORD0027516,513,1,08/18/2022,08/22/2022,FULFILLED,"$1,758.20"
ORD0017300,2437,1,05/16/2022,05/18/2022,FULFILLED,$459.56
ORD0065374,651,1,04/18/2022,04/22/2022,FULFILLED,$831.72
ORD0054313,996,1,09/26/2022,10/01/2022,FULFILLED,$724.30
ORD0041112,390,1,04/28/2022,04/30/2022,FULFILLED,$718.19
ORD0058296,123,1,04/01/2022,04/02/2022,FULFILLED,$395.02
ORD0006556,1044,1,11/20/2022,11/25/2022,FULFILLED,$844.15
ORD0066605,528,1,10/05/2022,10/08/2022,FULFILLED,$320.96
ORD0030136,1923,1,04/11/2022,04/12/2022,FULFILLED,$929.94
ORD0017656,1365,1,04/27/2022,04/28/2022,FULFILLED,$73.71
ORD0004584,976,1,10/14/2022,10/15/2022,FULFILLED,$850.00
ORD0000664,1952,1,06/30/2022,07/01/2022,FULFILLED,$404.27
ORD0003242,664,1,08/26/2022,08/31/2022,FULFILLED,$609.39
ORD0067438,1745,1,05/05/2022,05/10/2022,FULFILLED,"$2,208.92"
ORD0055535,1038,1,02/17/2022,02/20/2022,FULFILLED,$318.27
ORD0002346,1488,1,04/06/2022,04/07/2022,FULFILLED,$660.10
ORD0067481,1154,1,03/24/2022,03/26/2022,FULFILLED,$58.08
ORD0027971,1287,1,12/21/2022,12/26/2022,FULFILLED,$801.86
ORD0030996,2478,1,03/14/2022,03/18/2022,FULFILLED,$375.42
ORD0064313,933,1,10/25/2022,10/30/2022,FULFILLED,$131.62
ORD0045758,2236,1,07/27/2022,07/31/2022,FULFILLED,$620.64
ORD0046365,1145,1,10/06/2022,10/08/2022,FULFILLED,$489.50
ORD0045822,552,1,12/27/2022,12/31/2022,FULFILLED,$178.00
ORD0026135,1704,1,03/13/2022,03/16/2022,FULFILLED,$761.53
ORD0036336,2414,1,04/20/2022,,CANCELLED,"$1,038.95"
ORD0005684,1592,1,05/31/2022,06/01/2022,FULFILLED,$129.22
ORD0041022,1562,1,01/18/2022,01/23/2022,FULFILLED,$141.12
ORD0055534,263,1,04/07/2022,04/08/2022,FULFILLED,$429.07
ORD0036548,658,1,03/16/2022,03/20/2022,FULFILLED,$674.67
ORD0032899,269,1,05/01/2022,05/02/2022,FULFILLED,"$1,447.11"
ORD0060500,1442,1,12/21/2022,12/23/2022,FULFILLED,$530.10
ORD0061795,2,1,07/18/2022,07/22/2022,FULFILLED,$66.29
ORD0056552,2143,1,10/15/2022,10/19/2022,FULFILLED,$28.16
ORD0015047,1311,1,05/23/2022,05/27/2022,FULFILLED,$692.09
ORD0041200,2172,1,10/05/2022,10/10/2022,FULFILLED,$29.20
ORD0053845,2299,1,09/19/2022,09/20/2022,FULFILLED,$219.36
ORD0028970,421,1,05/05/2022,05/09/2022,FULFILLED,$313.89
ORD0026613,543,1,10/17/2022,10/22/2022,FULFILLED,$750.44
ORD0027893,2464,1,10/31/2022,11/02/2022,FULFILLED,"$1,801.90"
ORD0064853,1818,1,12/29/2022,01/01/2023,RETURNED,"$1,171.44"
ORD0000010,1578,1,08/29/2022,09/02/2022,FULFILLED,$662.39
ORD0030487,1347,1,05/15/2022,05/16/2022,FULFILLED,$37.08
ORD0005062,1326,1,01/08/2022,01/10/2022,FULFILLED,$376.67
ORD0051073,546,1,04/22/2022,04/23/2022,RETURNED,$659.62
ORD0031912,2116,1,12/08/2022,12/11/2022,FULFILLED,$99.68
ORD0019735,472,1,08/09/2022,08/11/2022,FULFILLED,$94.64
ORD0056478,636,1,08/17/2022,08/20/2022,FULFILLED,$756.24
ORD0061782,425,1,05/20/2022,,CANCELLED,$402.80
ORD0030494,2295,1,08/01/2022,08/02/2022,RETURNED,$903.95
ORD0047191,1479,1,06/04/2022,06/05/2022,FULFILLED,$334.93
ORD0000151,1019,1,10/20/2022,10/21/2022,FULFILLED,"$1,097.58"
ORD0023331,2341,1,06/07/2022,06/08/2022,FULFILLED,$447.94
ORD0016672,558,1,08/22/2022,08/27/2022,RETURNED,$323.50
ORD0006970,578,1,04/17/2022,04/19/2022,FULFILLED,$263.58
ORD0020049,308,1,07/29/2022,08/03/2022,FULFILLED,"$1,508.88"
ORD0037312,1373,1,05/05/2022,05/09/2022,FULFILLED,$217.75
ORD0016445,800,1,06/12/2022,06/16/2022,FULFILLED,$599.84
ORD0024161,310,1,03/31/2022,04/01/2022,FULFILLED,$312.01
ORD0031311,1661,1,01/18/2022,01/19/2022,FULFILLED,$76.02
ORD0017990,598,1,06/20/2022,06/25/2022,FULFILLED,$772.32
ORD0068986,1146,1,02/13/2022,02/18/2022,FULFILLED,"$1,477.07"
ORD0064027,579,1,11/16/2022,11/18/2022,FULFILLED,$299.84
ORD0065622,320,1,03/17/2022,03/22/2022,FULFILLED,$138.00
ORD0049782,1736,1,04/27/2022,04/29/2022,FULFILLED,$260.51
ORD0031582,1450,1,08/15/2022,08/16/2022,FULFILLED,$297.00
ORD0035250,501,1,08/16/2022,08/17/2022,FULFILLED,$824.09
ORD0040713,2158,1,02/28/2022,03/03/2022,FULFILLED,$721.02
ORD0025062,534,1,08/01/2022,08/06/2022,FULFILLED,$316.12
ORD0031241,515,1,12/21/2022,12/23/2022,FULFILLED,$595.77
ORD0024072,1602,1,06/26/2022,07/01/2022,FULFILLED,$460.78
ORD0054689,2187,1,01/07/2022,01/10/2022,FULFILLED,$441.64
ORD0059175,945,1,12/30/2022,01/01/2023,FULFILLED,$990.38
ORD0033781,1150,1,05/12/2022,05/15/2022,FULFILLED,"$1,178.24"
ORD0043554,1801,1,01/27/2022,01/31/2022,FULFILLED,$410.29
ORD0023166,2440,1,10/19/2022,10/23/2022,FULFILLED,$97.52
ORD0026423,1258,1,06/03/2022,06/07/2022,FULFILLED,$685.86
ORD0034394,1816,1,03/22/2022,03/23/2022,FULFILLED,$160.86
ORD0032359,608,1,05/17/2022,05/21/2022,FULFILLED,$973.88
ORD0043692,842,1,12/07/2022,12/11/2022,FULFILLED,"$1,762.25"
ORD0051242,694,1,02/23/2022,02/25/2022,FULFILLED,$960.55
ORD0015268,1242,1,05/05/2022,05/09/2022,FULFILLED,$328.77
ORD0067895,40,1,08/26/2022,08/31/2022,FULFILLED,$97.11
ORD0030014,2007,1,06/22/2022,06/27/2022,FULFILLED,$621.58
ORD0002189,1660,1,01/23/2022,01/27/2022,FULFILLED,$520.65
ORD0012964,1016,1,02/09/2022,02/10/2022,FULFILLED,$990.64
ORD0068347,2391,1,09/28/2022,09/30/2022,FULFILLED,$57.04
ORD0066010,2225,1,12/20/2022,12/22/2022,FULFILLED,"$3,386.79"
ORD0060115,50,1,11/25/2022,11/29/2022,FULFILLED,$436.88
ORD0008063,2481,1,01/19/2022,01/24/2022,FULFILLED,$900.48
ORD0064848,294,1,10/04/2022,10/09/2022,RETURNED,"$1,066.81"
ORD0002663,942,1,12/20/2022,12/24/2022,FULFILLED,$351.36
ORD0015039,588,1,12/16/2022,12/17/2022,FULFILLED,"$1,257.34"
ORD0004841,1844,1,11/26/2022,11/29/2022,FULFILLED,$148.95
ORD0003611,1522,1,07/28/2022,07/30/2022,RETURNED,$112.64
ORD0002120,315,1,03/07/2022,03/08/2022,FULFILLED,$577.64
ORD0030493,570,1,12/09/2022,12/10/2022,FULFILLED,"$1,323.84"
ORD0018033,600,1,06/06/2022,06/08/2022,FULFILLED,"$1,202.13"
ORD0059058,747,1,12/22/2022,12/24/2022,FULFILLED,$333.60
ORD0064612,1301,1,01/14/2022,01/18/2022,FULFILLED,$332.80
ORD0055315,568,1,12/23/2022,12/24/2022,FULFILLED,$647.87
ORD0032956,2473,1,09/27/2022,10/01/2022,FULFILLED,$510.05
ORD0040967,2313,1,09/12/2022,09/13/2022,FULFILLED,$757.48
ORD0017806,1983,1,12/07/2022,12/09/2022,FULFILLED,"$2,157.39"
ORD0068427,2433,1,12/18/2022,12/23/2022,FULFILLED,"$1,048.90"
ORD0005972,2334,1,10/04/2022,10/07/2022,FULFILLED,"$1,105.29"
ORD0007577,2007,1,05/23/2022,05/26/2022,FULFILLED,$879.53
ORD0039564,573,1,05/16/2022,05/17/2022,FULFILLED,$79.83
ORD0059009,1091,1,10/24/2022,10/25/2022,FULFILLED,$769.12
ORD0036369,936,1,03/02/2022,03/04/2022,FULFILLED,"$2,451.03"
ORD0038632,436,1,08/19/2022,08/21/2022,FULFILLED,"$1,049.05"
ORD0040630,2283,1,08/06/2022,08/10/2022,RETURNED,"$1,176.42"
ORD0001366,1100,1,12/24/2022,12/27/2022,FULFILLED,$252.41
ORD0061965,390,1,06/02/2022,06/07/2022,FULFILLED,"$1,047.39"
ORD0034602,445,1,04/11/2022,04/14/2022,RETURNED,"$1,003.43"
ORD0043972,448,1,04/10/2022,04/11/2022,FULFILLED,$970.34
ORD0046121,1247,1,09/23/2022,09/27/2022,FULFILLED,$317.09
ORD0006980,1959,1,12/13/2022,12/17/2022,FULFILLED,$108.84
ORD0021648,2054,1,12/06/2022,12/09/2022,FULFILLED,$802.13
ORD0063256,28,1,05/16/2022,05/21/2022,FULFILLED,$754.24
ORD0009976,1185,1,07/25/2022,07/30/2022,FULFILLED,$274.38
ORD0067381,1184,1,07/06/2022,07/08/2022,FULFILLED,"$3,709.74"
ORD0055446,2,1,08/14/2022,08/16/2022,FULFILLED,$683.03
ORD0041278,392,1,09/13/2022,,CANCELLED,$457.48
ORD0054474,1454,1,05/25/2022,05/27/2022,FULFILLED,$844.71
ORD0022452,365,1,09/05/2022,09/07/2022,FULFILLED,$47.88
ORD0003614,1831,1,11/04/2022,11/06/2022,FULFILLED,$486.92
ORD0027545,973,1,01/24/2022,01/25/2022,FULFILLED,"$2,446.80"
ORD0056469,651,1,06/30/2022,07/01/2022,FULFILLED,$359.16
ORD0014286,2401,1,01/10/2022,01/11/2022,FULFILLED,$49.77
ORD0043231,1930,1,06/10/2022,06/12/2022,RETURNED,"$2,120.46"
ORD0065126,2316,1,11/17/2022,11/18/2022,FULFILLED,$73.14
ORD0008643,1597,1,05/25/2022,05/30/2022,FULFILLED,$682.79
ORD0001352,1497,1,08/17/2022,08/21/2022,FULFILLED,$347.56
ORD0037065,977,1,04/14/2022,04/17/2022,FULFILLED,"$1,119.00"
ORD0025904,1162,1,12/15/2022,12/19/2022,FULFILLED,"$1,665.48"
ORD0006207,2500,1,03/11/2022,03/15/2022,FULFILLED,$734.88
ORD0049912,2473,1,04/21/2022,04/26/2022,FULFILLED,$482.85
ORD0034245,1562,1,07/27/2022,08/01/2022,FULFILLED,"$1,374.80"
ORD0053042,132,1,04/20/2022,04/25/2022,FULFILLED,$574.74
ORD0029104,973,1,10/06/2022,10/09/2022,FULFILLED,$59.10
ORD0012911,1389,1,01/13/2022,01/18/2022,FULFILLED,$143.06
ORD0015183,1198,1,11/27/2022,11/30/2022,FULFILLED,$150.94
ORD0067992,1941,1,01/14/2022,01/16/2022,FULFILLED,$283.82
ORD0048154,1072,1,04/06/2022,04/09/2022,FULFILLED,$179.00
ORD0004646,543,1,03/24/2022,03/29/2022,FULFILLED,$124.00
ORD0058191,590,1,12/12/2022,12/14/2022,FULFILLED,$279.90
ORD0018523,504,1,09/29/2022,10/04/2022,RETURNED,"$2,469.38"
ORD0042751,1940,1,11/01/2022,11/05/2022,FULFILLED,$186.40
ORD0013254,1352,1,10/28/2022,11/02/2022,FULFILLED,$551.76
ORD0030441,80,1,12/29/2022,01/01/2023,FULFILLED,"$2,206.18"
ORD0017497,1954,1,05/19/2022,05/20/2022,FULFILLED,$296.12
ORD0045541,1796,1,02/28/2022,03/04/2022,FULFILLED,"$1,696.84"
ORD0050632,2463,1,05/09/2022,05/12/2022,FULFILLED,$270.09
ORD0036192,2069,1,04/05/2022,04/06/2022,FULFILLED,"$1,263.65"
ORD0056529,1918,1,11/27/2022,11/30/2022,FULFILLED,$537.28
ORD0027062,368,1,07/25/2022,07/26/2022,FULFILLED,$115.47
ORD0029250,2172,1,05/03/2022,05/05/2022,FULFILLED,$378.72
ORD0043304,1572,1,06/24/2022,06/26/2022,FULFILLED,"$1,018.34"
ORD0043526,2123,1,01/21/2022,01/22/2022,FULFILLED,"$1,587.28"
ORD0068968,1008,1,12/02/2022,12/07/2022,RETURNED,$401.19
ORD0036031,358,1,10/19/2022,10/21/2022,FULFILLED,$357.24
ORD0053747,2490,1,01/13/2022,01/16/2022,FULFILLED,"$1,247.82"
ORD0009031,125,1,11/04/2022,11/09/2022,FULFILLED,$905.79
ORD0016436,1611,1,01/02/2022,01/06/2022,FULFILLED,$429.24
ORD0009868,357,1,09/28/2022,09/29/2022,FULFILLED,$606.26
ORD0064096,1202,1,02/10/2022,,CANCELLED,$587.61
ORD0007499,467,1,08/22/2022,08/24/2022,FULFILLED,$820.64
ORD0018419,548,1,02/16/2022,02/18/2022,RETURNED,$303.21
ORD0002573,1933,1,11/01/2022,11/06/2022,FULFILLED,$521.74
ORD0039739,2461,1,07/08/2022,07/10/2022,RETURNED,"$1,509.93"
ORD0060135,741,1,11/16/2022,11/18/2022,FULFILLED,$386.85
ORD0006950,1826,1,08/16/2022,08/19/2022,RETURNED,$584.45
ORD0067675,510,1,06/03/2022,06/05/2022,FULFILLED,$445.55
